patientId,sampleId,hmfSampleId,deleted,sampleHash
3567,1,HMF003567A,false,eedbbbb241e7c38b6c83beab963a9ae655f1db442b83f44a53461c7eba5b2c28
3568,1,HMF003568A,false,014757251619eced187a09296b8734c77ce70c9ba1229d102d7cc68b85a74ae0
3569,1,HMF003569A,false,c9a6fef87ce3745d67618edbe5e4387c5b41231e9c5efd93c2b2ae4fcb5b641b
3570,1,HMF003570A,false,916dcf62755831b685e7ed64b7826e2b1f6b64f70be10f7324ac15ec07e968cf
3571,1,HMF003571A,false,388d690e0c8e5a19730ce97a3702d49a399b77240ea15695e285f2ff213d9182
3572,1,HMF003572A,false,ff186470f6b02ab07aa3a91cfcb601bb3c2a180337ed5156fbb28a50352fe701
3573,1,HMF003573A,false,beeab8cbd1192c850767615cc1ec03c54068d45f94af879257cc7298bed5a006
3574,1,HMF003574A,false,a8b060654cca1b6f641545f17cc4ee2977475ef2c3646d08d06444768e382297
3575,1,HMF003575A,false,bc0149d0d2f039f96835c73ce9c0386a0be6fe5c1dcd4b5d1f7f5468d257c486
3576,1,HMF003576A,false,1cc1a54dc79e9e3148e5b3093f6f5d3f26930d9d0f88ddca2a8da4dbf4baaf5a
3577,1,HMF003577A,false,4694669a07129baabc420645c90f300f489e31b8676dd06248aedf158f161aba
3578,1,HMF003578A,false,63e5ede041a107bd634d2c4a1320f9e3dcae4e4163309d86f04361c260facde2
3579,1,HMF003579A,false,07d8f995bc5ae4b90bd78e1a21bf6bd13969b1870f63a293b4350a4483804444
3580,1,HMF003580A,false,d0a43f766c5bbdef9a379ac11a8c4eed7044490979df3349aafb2777bd81b066
3581,1,HMF003581A,false,6bb271491b6a33aafa714ec6e09d30aa6d0499ebd141428dc97766d372c47806
3582,1,HMF003582A,false,ca3112272c2f75de26f2fb1ff908d71f7c9b0e18200c006e0982a7d5db77c8d8
3583,1,HMF003583A,false,f1f404a652aa17f67057699ac77c8f11fd1ebb98639d80b5ea2a263eb899f89d
3584,1,HMF003584A,false,de081b1c8c3654d60468578097b8daeae5567310f278aa83e305ea5ad3471995
3585,1,HMF003585A,false,ce2084b98f71a65a8cb284f43641b4951eea5ec1337452c95e96b326119162ac
3586,1,HMF003586A,false,6c571313889e4b8a8d47be8dacbcf0ca7d9c57d496cc94fa3f2069300b1f3deb
3586,2,HMF003586B,false,5d8c45970018f2e94361b937371fd9acb7e3294123f84de8cffbfa253060f6e3
3587,1,HMF003587A,false,04de65db6ff2e138e4e7c3a5cd2106586170476f095779db012bae28ec972e0c
3588,1,HMF003588A,false,08b28cf18b5cc38e11436cc7cf40336d7eef9f3fab75820f2cefe5c8be07480b
3589,1,HMF003589A,false,e95ac320f46d25087e7ab40b5852a64d9fd56ac6d71bf145b0a3b135a0fa9736
3590,1,HMF003590A,false,f34be42eada17d2a701be8417b7b49a73b670b85583e0fe1b680f032571706ad
3591,1,HMF003591A,false,982529e89d09337af17773ef9a4ccd74dd7e06051b764d505a2497a6faac41cd
3592,1,HMF003592A,false,af219e42d8e15f83b5629dea594040a4550074741ba7d551714c82db9e46d41b
3593,1,HMF003593A,false,ad3cd206b564b83349e74a04b06335d5126b9af5429bc76367348c14e66b83fc
3594,1,HMF003594A,false,0bab43097af521e3c2b75929dd44c78204ea87e1e6a019ee1111fc208e0ea795
3595,1,HMF003595A,false,5abbd07f381c93f86ac8cb2deb5421ae1ca978d7483b5aed28fe658def330bd1
3596,1,HMF003596A,false,34a7532b28e60963b378325c8c829a8efaf8abae6a29f2e555e303052017a8d3
3597,1,HMF003597A,false,b3c63ea25c5b1092425af5aa814531a3eb802764655378c20c8402e23eb42c59
3598,1,HMF003598A,false,6739f23f5bff7ceb840fe01557b3238a8dcc7186531947d2ad2fa27c2306af1c
3599,1,HMF003599A,false,4b8169c1941927b80416cd4582af7cbb97c6a7db40dfe9c56ca74abd947ddb4a
3600,1,HMF003600A,false,01f1ded66e1e944385e0cefdc7f2ac5dae8f7206fcf794d84b3c3196a8aa791b
3601,1,HMF003601A,false,d1450a128f2c3f0cf59706a96202ad7d02fa6610a2a3e8b45ab736c17e23025c
3602,1,HMF003602A,false,c7050f1ed5e25e05a71701a2ed996886fc64958e2719d6e179d832483a5bedde
3603,1,HMF003603A,false,c769651af60a38ffc430ffd4dad0ae70f2b9c1054ae9c3d01e54d15888edb43b
3604,1,HMF003604A,false,970a8d493e37f23c1794162fcc98997d5fee394e411ddaaeb6a7842c4dd14bb0
3605,1,HMF003605A,false,86f70676f553316403cb78f53ff34deb1ebdd59119d4163877fb380ce1e93d2c
3606,1,HMF003606A,false,eadcc9c510774adfe624db63e6c446a93dd968a23e186e7c1057100bb8333e59
3607,1,HMF003607A,false,2ad17308bb9e9685f01d1bf486820ad66b9b823460a4bb8a30b0fa9345cd3533
3608,1,HMF003608A,false,c3546ea63d8ef635b2a026b8a8f9cc24a1e81df3d3c81456476715e634d737f2
3609,1,HMF003609A,false,a1b8e68a6f89b0320f27d2e1a52a041293eb9330da719109f8e810b739dadc1d
3610,1,HMF003610A,false,93c36f01bb3c0f87887e051801e36615b15ddc9941bd2bb6cc4d5faab88793e6
3611,1,HMF003611A,false,cfe38fd62fa84e100c4c2f33ca73be2eace5b45ca18116edb7ad0790379fa211
3612,1,HMF003612A,false,111ba7ebb602c4e874cbebd7c297fd5fc08f835057f189d508c794c314432e01
3613,1,HMF003613A,false,fb4b4b78e112387c453bfa72de8298ce83b2d135e13b1ff5021077aaae27ec39
3614,1,HMF003614A,false,c3a3685b2078e9ce1c0db489f49107b42cbedfb100785e9ec7c13a5437c57c9b
3615,1,HMF003615A,false,e8a0e039383855bc590a4e406e4d956edb4b4a9be0f71f99ab4c0ab3ff26058c
3616,1,HMF003616A,false,48a61b934019a69c74a8870c3197acefe87bb18fb5d1b32d5264e21eb721b623
3617,1,HMF003617A,false,2f4ee0ecc38c59683026c62dcf23052baa955db1e9fa92ca5e9ae0fae4def3d2
3618,1,HMF003618A,false,c6c19e5748c60bd02b18917186b23d74109849eb45c348c6b6e14d4b9242c116
3619,1,HMF003619A,false,8d27d5fc3649a99f6039f2a4253766991f1ee820c3e6bf44df78434f7644475a
3620,1,HMF003620A,false,a178c4545fe6bdce6916dfc8cc03dddbdbe874cdebb3924d42a0ae9307a88406
3621,1,HMF003621A,false,3ad650caf081da1fe9273874774d3d5d2f07416436a06af2b0f3631351265c5c
3622,1,HMF003622A,false,01f6e6c6ab035390764e761b1365eac1f1d1229862a1d72d89539d09bc049813
3623,1,HMF003623A,false,95f4fb13232d5e2853d78a7b4eda93bf339dddade37191e6447c82791c385602
3624,1,HMF003624A,false,8a09133bd44fdb96e08e06d76e9587170a19ff18313df4142f420fdaba6c0b39
3625,1,HMF003625A,false,7b8fb55b7608cdf38e192bd3ba7b1c14cbdb8414c7841d8c790c4ad576ddf9dd
3626,1,HMF003626A,false,57591ec2cea8def080e734f263c712b152d7dd4a08ee4eb0b6f2191f545009e6
3627,1,HMF003627A,false,82449e5fbeb69a8b4069ec40830afc844c04647ce1c0e17259de3fc20b7fff12
3628,1,HMF003628A,false,67ac45bf8e1c358ac008486eb1be16a9823d950fe6ca7d9a5dcd41bfe8deb494
3629,1,HMF003629A,false,5c44e2f27b6081fa466bb4e9a160021bc8808c2f0831084de6e69b8f2e6c7c34
3630,1,HMF003630A,false,4f92f09a18f54b1a8f1ccd57fa82cc3baa8935c75e1370f12a694696d5ff5b74
3631,1,HMF003631A,false,c2195146a61fa2c1525011b941b6e43a781b9c94b2278022b450aef915c246ea
3632,1,HMF003632A,false,00559d63a68f5665e559cfd57332b9f1d509fe835b597597d303848e700b3a24
3633,1,HMF003633A,false,b5b367b3fbc9a387109a297561c6417072513d082f02ea7aabe6b8d9f10d690c
3634,1,HMF003634A,false,baca62cb28509ea70ea03d49608dad61a6c499d7d3866bf0f00c5e9116b904ed
3635,1,HMF003635A,false,5d2b441c685a0c0ef85b2f84dd247d63c050474d19ed487853d4e3d4dc9a933f
3636,1,HMF003636A,false,22b60577d8929ba4912f2b0376712c26505d5e1ce6c87747247b49e2662f2046
3637,1,HMF003637A,false,b35528d0218d4846947f98f97dddc1af60a536dbc9b02f5fd720d9e7437a251c
3638,1,HMF003638A,false,d06ad4603bad23344757391100a6373c643f3f794d92195709f87c71828d7a64
3639,1,HMF003639A,false,8f84699ad65435db525f4cf787fe956babfdc7f7bcb3c264ac591f13dd9cb852
3640,1,HMF003640A,false,3a7df100941f68492ec143827235b6aad533dde5ba806f4159ca6f67a0bb1b4c
3641,1,HMF003641A,false,99cd02d01392d0385cc915285f6d8beb800b5ea38045f61d93d3e849c0bbb514
3642,1,HMF003642A,false,b1e3f1c5f2cece36961d1588fd0a82040e6c048d93acea5a740e90c8d872def6
3643,1,HMF003643A,false,6c38091f4009f624591f4109e2791b7f1fe799ca8ea6751b6e227537600b1b7b
3644,1,HMF003644A,false,63b5c74b6b032d11b9c3891c05385c6800403b4eeaa3eb950b7a8bb7844fc216
3645,1,HMF003645A,false,6f2b992de4467264db893c0b693d1c5d91edf20adc55510cf5418dd67dd60c20
3646,1,HMF003646A,false,c99612cb5dd93c0f63fad7bde08230589a09467cd716cd884c946c9aad8bb13f
3647,1,HMF003647A,false,111ff642540f84d4090c95f0d8b4cc14429899d2e5ef61b6d5873ee8c02bf3d9
3648,1,HMF003648A,false,32381d4dc8afcc6a687f8dd45a051b7102d0c756eb6ad3d8976b69882ff9df4d
3648,2,HMF003648B,false,4f75de41e27fd7ba53b3e02d2cddf90cb4d3ebf12c51ada80211b49c9ff0e48d
3649,1,HMF003649A,false,060d5c2a83a7f3b7b10f28be6722e664de6d11e9d805c5f3e6b833b40e4909cc
3650,1,HMF003650A,false,8f9a7dbbec1933ea123844245ba353db52ccaeb23a592d9a0ced6d1bb4d65162
3651,1,HMF003651A,false,7c3039b80ea53d1308329f00756620fd650e09f228cd18c9ac495c2428b186f5
3652,1,HMF003652A,false,567aceac8409999e1bada3a66606055f39e5088d78fbe5d9fab8794df6ef8021
3653,1,HMF003653A,false,6aa6a3f2afcf7f60619c4e7f9a6517b9c4d3eba27cab55d2c4ca204fa62a264c
3653,2,HMF003653B,false,4802f1b7cb48764b87abbe62a29a4f0e04c50e563303f5e76c035296b915e5bf
3654,1,HMF003654A,false,adebe316ec18f2cc78034adec2b64256f5ecc429f8801c94c49ac92ca3125220
3655,1,HMF003655A,false,fd9418273a177d7c202ee3e1cc01166bc3113a6e67260d15452bbcd9f636c8ef
3656,1,HMF003656A,false,fd3fd13dd2cbd25ba1cd40171898a9b4b9bbbf2d85560d252aaa424e12f4102a
3657,1,HMF003657A,false,b795cd143777bdb07bf8d2a4c1db444704fc5b754ca778baf2cfb77fb6522c90
3658,1,HMF003658A,false,43dfbcff1a512fe431014455e69619e7c4c89b7e503c73715856dbfc92ef968d
3659,1,HMF003659A,false,dd6050eed18c282ac10a4ade1ba8cec181b2473da895a8095092607dbebd0493
3660,1,HMF003660A,false,a8db60e318f46d992488c55132c7087a28f9c5c007572e88e70faedcc13b23c3
3661,1,HMF003661A,false,77b41db5c3798880fec748dd2e076934f3395ee3be79172b04f9e6a43a01b7d8
3662,1,HMF003662A,false,3c02336ee11e0388687346c73d88e9a8906a26a2320e65b773fb1531104f5606
3663,1,HMF003663A,false,04f62a0d1003638d7942e4bce79a36868906449b1f2dd9a93511950e8cb432bf
3664,1,HMF003664A,false,5a995dd6e8d2dc21e2e8b809dd283547df5e201201d674c8c18bff1ddd28516d
3665,1,HMF003665A,false,846e6b0f2ea4f7eb9461e457c0c83e076e17619d05f4b4cb8b00c34d900acffa
3666,1,HMF003666A,false,d06d255503fb7b9857b18adb2e8fea8e20db20bdc77e999e87ad2dd87598126e
3667,1,HMF003667A,false,6e84247e98abf985cca66a1264bf89b27d4a09b0f9d1481cf1aa6985d74e2cc9
3668,1,HMF003668A,false,0830cdfb36548c3104def10bb29219f473d5bbb6ab2020517cff60181f97080a
3669,1,HMF003669A,false,2c128ebda68f7503d90f01b826a231beb56e12e183070b4f700337de93ebd87d
3670,1,HMF003670A,false,9877eb91be1f9b3d6a8f56022583b1c33b93687cb581e0ef45119423d5117d58
3671,1,HMF003671A,false,f6bc8f698955e4cfb5315b4c77848c4d420f313cbcbc3df4b2e71e5a195761c5
3672,1,HMF003672A,false,77d9a9efe55e673650214e364314ba47cead3b8893ef5c79dec982f89836ba01
3673,1,HMF003673A,false,ce0db549cd969c55488fc39f58fabdecb2fb4bab1acf55f98ad0175ad09f77a8
3674,1,HMF003674A,false,d059799262d6bdba651f7d3d595a904e3a03bfe0311191f87d09656b8ff3bc97
3675,1,HMF003675A,false,fa06913a308c6b652caefb6c8a252e4f190b99d38bf7873b79e70088ff56ff2f
3676,1,HMF003676A,false,87f922ed5be49d55248ea3055a416d0a9fb87f20a427c6559f8d2249480043e7
3677,1,HMF003677A,false,746b75e9d607a4b4a5bf51225c60fc9581914eacfc78b8eb3ac65168113c6198
3678,1,HMF003678A,false,b3ae2d93535b53fb2c2b913dbd87ce20dcba71be534c335e99c28de209891493
3679,1,HMF003679A,false,4f6216849607ed5c6d723ed4af3ffa03061169085a5568dfc75252ec8bdea3b5
3680,1,HMF003680A,false,c65c2bbacc82e90ced8a0dcab7e92588e0768113c7799b2a29ac66464e818aec
3681,1,HMF003681A,false,dac0a4c64a06e7e00b75b817d02b2b9c3193fa18c4494459a6c53b0d96d8478f
3682,1,HMF003682A,false,c08cdf52b7457ae36af8916d3438fe16be322c78a60cc7e9c44dc00a9f2376cf
3683,1,HMF003683A,false,ac404b059ba00157b5c9c1c130d155163aeac3ca783c0843488febb00bed78f0
3684,1,HMF003684A,false,22be92538eb4cb85ce2acb67b82ebe4d1672534d911087872a8bee7a2eea7886
3685,1,HMF003685A,false,c63596a7599ba3d08b3897076397e0197d245b39a3ae1386c1322422d5925541
3686,1,HMF003686A,false,829c9626921e95ef358f58dbbb6088fe3f83d6acf5d7b4d11a4b58f77099813b
3687,1,HMF003687A,false,ede80c1986321799fce451ebd1a114da16e5374d488f51bc2d46c5f2f6561848
3688,1,HMF003688A,false,4c524414ff799824bf25b3aaa237c7d51bcd742e251b97fca021982a20420042
3689,1,HMF003689A,false,848b86c4d60c56983a0259cc71277c6fab6c242ea6e7b30b2678ae424cf4b3e3
3690,1,HMF003690A,false,6a5d6e82dedeb888c14aca3babf86936f44fb7b1adeca4752479169ad71f5498
3691,1,HMF003691A,false,1e628814e698aa252b405228a0a1fd24b121f88bd143a43df11523febf178b0d
3692,1,HMF003692A,false,b682cec7356aa1fb4d8efbf1f9372e4c37e1256aca43d75a4550f4432361e658
3693,1,HMF003693A,false,343b2df75d0f12f179c15c0baec5ea6ad910bb657426b504f80a7cd1c061403c
3694,1,HMF003694A,false,dbd9c44389f3294bf48ce8a9976a918b5cc558d21d1149d502b537d7ba8824b1
3695,1,HMF003695A,false,4d6923fa01f666ce7d410cc383fe11d165eef6f09727f5cc807fef78a77bf749
3696,1,HMF003696A,false,3afc6d98fff14e1b8605982e3295d017e8c47ae20bf4f39707ef2ba9a9af16df
3697,1,HMF003697A,false,10f7d5ff956e6376378687e74382a5716c0a56b4fc60cb3ce24ae73fe4b97a83
3698,1,HMF003698A,false,499026aad735fa6f3353d59a87bcd0d8e33080c40ecb6002817641148a390ac5
3699,1,HMF003699A,false,b2958824d3e6f9344685216ae46ecff700f4f0d906cdbe87715198050da8e8a3
3700,1,HMF003700A,false,436268ee62d5fbde66afa2adeb6db11a39f109f28388fd7e7d858d675313e299
3701,1,HMF003701A,false,5119d64775ffd93f011593aa857aba7a68c52a95e406feca9d193898ebce0fa5
3702,1,HMF003702A,false,7a2adab08311785493f6902d4e554281f54a6a3e0a3814a6f910fb9a90823a44
3703,1,HMF003703A,false,87fa29cacd3025ac2a83a3dfc47d905f59e33798868dc2236ffe87553d58d401
3704,1,HMF003704A,false,e5420103d69b169ac87aed46d612a4e1f4fd070ffb7a163500dc93e013a73be9
3705,1,HMF003705A,false,b259d637ab8712423e859adc46d848e56280e73d508fbe51b23af0d4ae455116
3706,1,HMF003706A,false,419039e21233fb7dac454bd01fa84387c634f37ea6d27f3543dfffdf3a35879c
3707,1,HMF003707A,false,333a101f1f4beba3429d7481e13c89522a1adc4f5f8dbd225f4d42515dd11a34
3708,1,HMF003708A,false,4e7a4b32a035ed754531b80706aae6f63a32eb2fd16a1e35f9ba309472c10f1c
3709,1,HMF003709A,false,a978463e498ecc5821ef57cfb314ddb3e2ae7956e72bb4b4696193ea40b60630
3710,1,HMF003710A,false,f9b2df7966c50000e651bb72192390da61052f91cbf067fdfcb37f0bc586f7ee
3711,1,HMF003711A,false,76b259cde4c577cb6875566ba3f792fe4ca8461bfe4fa6d39e78d9714c5769ad
3712,1,HMF003712A,false,63dc7288840ac5717505db3e2195fd4485306c5ee96bc7a990fe6e100c36143d
3713,1,HMF003713A,false,2c97c54a640f5c9e80a81bc74b24bc8db029c6eacd1658b6593f539c4a71f425
3714,1,HMF003714A,false,d4339fcad32e2defbc5ac4b072d6c322b40877dddf50f90705ceb6ff8fd48137
3715,1,HMF003715A,false,5e841f1a0c9f3d7eac0fefe80e6c3df18c7e688902872103bcadcb9d29964378
3716,1,HMF003716A,false,3221a6caa3422533b0784cab618903c902141f1a9373e77797be5cbcd2cbc8e0
3717,1,HMF003717A,false,a86f0919832a6b8e36af81efd5822b40967520bf46f0665e9a8895fdbc055536
3718,1,HMF003718A,false,582794c16acc7754a5fd8da627104875a05c38bf0a81f9fe223077a0b59ce8c6
3719,1,HMF003719A,false,38c13d0f82d7badd817ea3d7b93deb90fac5c2ff0cb216520950b556d684c2cd
3720,1,HMF003720A,false,030586824a9cfee5ad8580e9db2daab59ff2cf1383a68fbbfa37ff9867308158
3720,2,HMF003720B,false,ac894ea6627537d09d89fd6cdc9d0a7d175ce86d158d9cf76e25ed52bc4f811c
3721,1,HMF003721A,false,3a2294ee8049bc115d926c7bacc659a3c61f598bf3e1ba461e21dcd84109d192
3722,1,HMF003722A,false,2b68b4b4ebc63b9c3e00d4c634ae8a2aa5b51b0a856afce3124e55d18e56422d
3723,1,HMF003723A,false,090cc11e4db3bfcb611b6fc6a8a11fdd90c5c614aa658b16d65e4023b9156cc8
3724,1,HMF003724A,false,57f95dbf7b6e6dec920414c20baf985c324e88a3a42af98e786026aad5a961e4
3725,1,HMF003725A,false,3145c9deb67c0825aed7d756a0a02db564d7240c75c7f5de45d7e783dbd34fec
3726,1,HMF003726A,false,7f69d08cc35cfa94175b012300b005a1ede179b8896a46ec1b32a249b87dd92e
3727,1,HMF003727A,false,460a458087d5f6bf75174de690abbc51efdc82520bf60b306645b110047847b8
3728,1,HMF003728A,false,d8d6f0bac95f0625c3044c353847f1edc39300df98e9792502697478c1f0ee08
3729,1,HMF003729A,false,f5b167aff333b519814d543f603034c774f6f36faa38f674610d120a8b180491
3730,1,HMF003730A,false,de72457285428fdd64c72adb081c06c1cd463e6e77cf80682a55cc3d4cbe4b06
3731,1,HMF003731A,false,8f68496239ff06e804ccddb35a40a424f494abf6375e2d85c9677e09bc09ec19
3732,1,HMF003732A,false,4ffd5ebee06608cb2ca32fd3a7d44a87c9398cdbf0dd2c385c0e6a89fea3c4d6
3733,1,HMF003733A,false,26cf7c8f318da2bf190036c44423c49e95e66b8e9f04783e852eb507b3d7e4a2
3734,1,HMF003734A,false,73c06b1e1bf2951aba9ab897a03985448c86abcdf8a82b7fd078c8491e640ef9
3735,1,HMF003735A,false,ebf048cb202a2c0a9fc77f794ec9a9bfcb4c5c1a2591fda443fd482d6b5acf20
3736,1,HMF003736A,false,4b521f1a2b1f2b79f1a5dbd5cd2ca249c1096a871bdd1a7021fdf3e3fc4ddcfe
3737,1,HMF003737A,false,0e2fe167259ae9e5c898feb529286dc8f85131a1cdfa269511c3a4976bf2f6b1
3738,1,HMF003738A,false,10ec730190e51ebea6d7a57427f50ce542967297651a651ca8c46fb6dfa849f9
3739,1,HMF003739A,false,15e94013a87a4ca811159505e433192ea45649e7b152d218089eb88b535daf9a
3740,1,HMF003740A,false,994ec7ccf56c0f105dbcf976bd6fb94a414b76a0932ec621e620fc3ac84959d9
3741,1,HMF003741A,false,75a7ee136577d75d1fc228ae43e2591c4c390fe14aa3ab5c129095a7bd1b0275
3742,1,HMF003742A,false,4f85f1138d8e43ab4f5db3181a0d8696155b75bbc55efebaea81ad6665c360f0
3743,1,HMF003743A,false,c372e6fc4e4bb65b46554d2944629a527542430a03594c5627dea4fa11a2aea8
3744,1,HMF003744A,false,04f14dcbec14af24851d42d3bb1db9bc1731b5b276fd13fe8fc227762334b96e
3745,1,HMF003745A,false,920b82764e8a2c6ca7470193fcc6f58983cec4058e01956914b3d79322f89a6e
3746,1,HMF003746A,false,5d8937077f67c263ed5434387759ed80b9729eabcb0d70b308796963f9ed05b6
3747,1,HMF003747A,false,f7030d7e5222cae1210021718fbcd8c7a5a8723f322866a34be3d123d6d1c7b5
3748,1,HMF003748A,false,0dfd0dd3c8e25a5bd71bc8b8edb83c9c3273b3f5d9ba170442b767e7ff4345f2
3749,1,HMF003749A,false,7fb420bb56966fdf22ffede5b3e62eebf32b6c3d3a8a277fcf59d46ada14fa0d
3750,1,HMF003750A,false,b46b41fa5876ffc719baf1db0b058c8ff43553e666b4788671d4f51c12680e2f
3751,1,HMF003751A,false,3d9ad0bd3b923a7429e4450c984ca34c0bc03f631e9b3d8d1e0adb5a632f69b3
3752,1,HMF003752A,false,b2dc3339aee0a6ffa41575649e4d8c6317fbaf67b38bb35cd896ab1b38235030
3753,1,HMF003753A,false,9812e5d3d0e83f4d351263b72fad4c00ffc39d3ef7acc22a626a174c229427e8
3754,1,HMF003754A,false,418cdacfb139ef01e1d30110b1962bad0091b4299189a148045bd489d8c2c432
3755,1,HMF003755A,false,ede1508f01b81f3261b6246df00dcaee51444ebd62226bd6dedfb7e9f3418817
3756,1,HMF003756A,false,46b4aeccbc3975ff04f7f7910620e880789f2cefaa49689315e209ec8c1906ae
3757,1,HMF003757A,false,f8558829a615c9a396e8452b6fc6df1957f8b989b274fd3eaf18f8bbe302725a
3758,1,HMF003758A,true,b5a9f70cbb49758184feb4ce8ec810fea0472558d72a0f725e74386d6554de89
3759,1,HMF003759A,false,9f883422d0dd63bcb306d2bf3d7a4f853c7c1fdf95cf7871b8defcd3b2e941dc
3760,1,HMF003760A,false,ebc58d67ef3965a9404f5d8e5367ce9dd7c65aeb26eae2ad691abf197be5e639
3761,1,HMF003761A,false,9ebd0002d692ca48595aca6958a12c68f67eb8eafacc1f7ec0ea56dfd8260a02
3762,1,HMF003762A,false,2dd95234b56158d48d39da4e12c2f9712308e752a1bf4009da1f28eb7f9ceea3
3763,1,HMF003763A,false,3c0ea976740ff72fb73925e727f86191b45e5e5caf993d2d857a48b4cbcae7f7
3764,1,HMF003764A,false,1c431cb0c2343f88c0d87355e961fa78b8594eaccda12f9c0df66e2b56beed12
3765,1,HMF003765A,false,7b4ea5e85722b43bc74a19b3b0553b63ec522e21863767d7b3e230d425143bed
3766,1,HMF003766A,false,2623105ebe8d40a8acc9f4f8c01c09efa7ff5f86dcdfd49c8a3b649baf3f7830
3767,1,HMF003767A,false,2d0ee235937920151b04103d13c1d4de9f87e895a2222c63dc82c825fb2f9adc
3768,1,HMF003768A,false,0d459b10b3aedad32143673d509240860e27bcc4a865e6350f5e05086dc1fcda
3769,1,HMF003769A,false,38a6f719d4919f245e73eb4ffd4edca642068f9682cff09478ec04016a13f7a8
3770,1,HMF003770A,false,37cbe0d893f9bc14dc79d1ddae6436ca45c1cb46201339041e6dc1058ed63bd8
3771,1,HMF003771A,false,d8c9f3d0004043b6c7eaa5720a77341ec184a2b298ab242927464e33fe7aeb0c
3772,1,HMF003772A,false,0fd450dfc2f4c33a4a08c7be7f380be1a5ee33e59ac4ec10d1907d5376666429
3773,1,HMF003773A,false,ea002b51cad251fd74a5e02f3152704cf6038167dca99983d70982cea22196be
3774,1,HMF003774A,false,97cc6661ef2bb646f9fae5f26bee7caa6a27e27564267733239c1bec54f7f4df
3775,1,HMF003775A,false,b3d084494e288a4d2d560a7ed3d6caec8f10c79941fd75b370062483a3f2f4c7
3776,1,HMF003776A,false,dac419d4e689d947bd06ab0d563a628783552d81649ab5ee2d92bb243d43c495
3777,1,HMF003777A,false,1d5e87755a443c1e13cba8f9716dbdcfc4a88e48949edc48c0e148f4628a5335
3778,1,HMF003778A,false,f8ac97f39f641a173ad1a635c8556190f12df7f6735fba786c75599344c3ae28
3779,1,HMF003779A,false,06b3809df94dfc0cf62c8083003bc886454ede7c5cd0eab4d1dc90da0d3e9692
3780,1,HMF003780A,false,0f89b2481b5130bbbc40f784f1529a88e5ff3b84dde8f59061236dfc81a10474
3781,1,HMF003781A,false,3e8e114a87d9596052407d99857576eba96f8cd6ef59e8e68dbf4b7fd789d9d4
3782,1,HMF003782A,false,56842787490d7ee572072af240ccc02952add9a10f97ac0e7c19f7c8dcba5a12
3783,1,HMF003783A,false,310834559b10825abe4832eab23aa182a2d022dc03014c37c6eb3328ccc37131
3784,1,HMF003784A,false,b7ad1084d7e4ffd9bbb8dbf68e117bbef0123592a2be748506e38996e68f3e42
3785,1,HMF003785A,false,13771719190323fae14d5304be790350f9397471734dbc6d5ed2ca1d6b58e9f6
3786,1,HMF003786A,false,521e2cd06662adbdb02c1ec5b59057540067cd3cc379ba8afd4d0204c29851a3
3787,1,HMF003787A,false,4292cd39a0709d26b5547da61e9121dd40d09b8fdc94288dac3eae2e6b0a1d7c
3788,1,HMF003788A,false,5af0088a51e67c82bdb7fa5eb0a12755cd342c3307374508a3688bdb3e015977
3789,1,HMF003789A,false,1edfd6ca67931a7f9d36aebbde8f14fe1eac6af81a36b54db7dc73744b9dec43
3790,1,HMF003790A,false,04068952052920593967b7aeb3d21e3223593b881db1b0f6482630bb62b5c25d
3791,1,HMF003791A,false,2e0d1f60f680def13a9dac5e16a51ff5473091f602b4c0388ef18a6230b2d380
3792,1,HMF003792A,false,82fef1fd82e98067fe811569e5d46661c6253f772b624db268d7fce7e235bb48
3793,1,HMF003793A,false,68966fb5f88d48a52d5001ca6742bbdd612f621ebab8d8f3bf6d5ab508433c7e
3794,1,HMF003794A,false,bf43d0fb8c7530277e8cbd13de779ea9af6a2d8bf1c0f959995b1485fb077c6e
3795,1,HMF003795A,false,3907d97db8ac167650d6c618ce8998a8318c82609d7bd17bbd1e1811b088ab57
3796,1,HMF003796A,false,fa8df5ffe3c0b2b876be9d7dfbcff20eacbb7f60c2f6284a088b8454f1fb5caa
3797,1,HMF003797A,false,ba7c7e75e6cc66d752bd3cf9678973d283780b51ee82322c30702d467f06b121
3798,1,HMF003798A,false,61247508b472368207861170a45eadf5dd39fe934a211fb6eb7d28c0885bf3a9
3799,1,HMF003799A,false,49821cbf51837a9402cd75a3ccd8b6bd9ace2f79f8ba01de7100c5adb4a24289
3800,1,HMF003800A,false,b27e3af7d904b6f6778cdedbea8e2e9819bb3997d369de1e35417bc46fc1b7ec
3801,1,HMF003801A,false,c3cccf369285f1e01fdcc85ad6b4e5820bb072a887033277bd42640f66048dee
3802,1,HMF003802A,false,75e486c8890d97a6e12836129b4410e2c38a2f1512e5ebae6bc31073f50d1c9f
3803,1,HMF003803A,false,b119aaba62abe31a792a55a640b352dadb4fcc8a7a02bcc9dbb82bdab214e45c
3804,1,HMF003804A,false,e18f2ef18201ef1635e5a655f6256751c3b3355250e9f76ae7ae07dd39ec293e
3805,1,HMF003805A,false,c19c43eb2ff7cc84cccbfcd70083d7895394dc01256a91dbbfad0574983430b9
3806,1,HMF003806A,false,a9b15953437538206e1d3bce9dd9ed177df8dc9ca52463d71768774adf85f64b
3807,1,HMF003807A,false,997de677182a7d217ac8796b0583d81b56856e70befe0de7f57d6fa8f1ebe21f
