gene	missenseVusDriversPerSample	missensePassengersPerMutation	nonsenseVusDriversPerSample	nonsensePassengersPerMutation	spliceVusDriversPerSample	splicePassengersPerMutation	indelVusDriversPerSample	indelPassengersPerMutation
ERICH2	0	8.57493211719301e-08	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ERLEC1	0	1.02899185406316e-07	0.000269316481643506	6.97939634040249e-09	0.000403974722465258	1.04690945106037e-08	0	2.76956831569534e-08
ERLIN1	0	1.20049049640702e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
ERLIN2	0.00169054715595184	7.3357089312592e-08	0	0	0.000307243700159151	1.41220449379702e-08	0	5.53913663139068e-08
ERMAP	0	1.80073574461053e-07	3.78346863467013e-05	7.14614298249231e-09	3.78346863467013e-05	7.14614298249231e-09	0	0
ERMARD	0.00137416701072795	2.39653647556639e-07	8.23061593692799e-06	1.68390432455501e-08	0.000156864612865006	1.12260288303668e-08	0	5.53913663139068e-08
ERMN	0.000427606076313729	1.6392545814867e-07	0	8.57493211719301e-09	8.87047675187604e-05	5.2250851839963e-09	0.000132141349223442	3.92738495980376e-08
ERMP1	0.000346768097609991	2.4415261271558e-07	0	8.57493211719301e-09	0	0	0	8.30870494708601e-08
ERN1	0.00179360254954048	3.09563404602913e-07	0.000136286223544913	1.2003151146137e-08	0.000272572447089826	2.4006302292274e-08	0	1.38478415784767e-07
ERN2	0	6.00245248203511e-07	0	6.85994569375441e-08	0	1.7149864234386e-08	0	1.93869782098674e-07
ERO1A	0.000110452169754853	1.75902458607106e-07	5.41018908914574e-05	6.53182825307926e-09	0.000216407563565829	2.6127313012317e-08	0.000214377433477503	5.69390504691531e-08
ERO1B	0	1.54348778109474e-07	0	0	0	8.57493211719301e-09	0.000243895273185277	5.33387067637023e-08
ERP27	0	9.43242532891232e-08	0	0	0	0	0	2.76956831569534e-08
ERP29	0	6.85994569375441e-08	0.000269951710415901	6.95540756037848e-09	0	0	0.000391130949371981	3.53801079900604e-08
ERP44	0	1.62923710226667e-07	0	0	0	8.57493211719301e-09	5.58443300729065e-05	7.62756166474021e-08
ERRFI1	0	1.02899185406316e-07	0.000155585267687966	1.12743420229683e-08	0	0	7.15021425463552e-05	7.43658052540885e-08
ERV3-1	0	3.25847420453335e-07	0	8.57493211719301e-09	0	0	0	8.30870494708601e-08
ERVFRD-1	0.000424098271041148	2.15507519613805e-07	0	2.5724796351579e-08	0	0	0.000380078945640127	6.44238238100587e-08
ERVMER34-1	0.00349686623150286	2.36666421021685e-07	0	8.57493211719301e-09	0	0	0	0
ERVV-1	0.000280256282962305	3.06688889773732e-07	0	2.5724796351579e-08	0	0	0.000665811086709277	8.49639298106181e-08
ERVV-2	0.00287808840899992	3.45783268528693e-07	0.000644830596833621	2.7098209371054e-08	0	0	0.000556354916693454	9.83144946432956e-08
ERVW-1	0.00193259023883766	1.67115759484087e-07	0.000523703972790776	1.45225710934924e-08	0	0	0	2.76956831569534e-08
ESAM	0	1.54348778109474e-07	0.000262376093246715	7.24149317506547e-09	0.000393564139870073	1.08622397625982e-08	0	5.53913663139068e-08
ESCO1	6.14574521106333e-05	3.49251337519239e-07	0	1.7149864234386e-08	0	0	0	1.10782732627814e-07
ESCO2	0	1.11474117523509e-07	0	8.57493211719301e-09	0	0	0	0
ESD	0	6.00245248203511e-08	0	8.57493211719301e-09	0	8.57493211719301e-09	0	5.53913663139068e-08
ESF1	0.00531529452578722	1.93720089369255e-07	0.000184920926047536	1.01665101900476e-08	0.000184920926047536	1.01665101900476e-08	0.000785444550372184	1.81154754896276e-07
ESM1	0.000531875615895022	1.25688094678281e-07	0.0004569384084823	8.46897381655585e-09	0	0	0	0
ESPL1	0.0055115267064206	5.80756454485805e-07	0.000925063024337763	5.08152401549639e-08	9.25063024337763e-05	5.08152401549639e-09	0.000556884060641051	2.36728369794335e-07
ESPN	0.00146709830679781	2.44719122112019e-07	0	0	0	0	0.000276498706690856	1.32449057134629e-07
ESPNL	0.00198300540756107	7.74032061320481e-07	0.000198440491407142	2.68058215440775e-08	0.000113339132453597	2.1444657235262e-08	0.00153508310133779	1.45111366327986e-07
ESR1	0.00664645710146095	4.00698027987412e-07	0	1.7149864234386e-08	0	1.7149864234386e-08	2.59915711455367e-05	1.07612494206065e-07
ESR2	0	3.08697556218949e-07	0	8.57493211719301e-09	0	0	0	8.30870494708601e-08
ESRP1	0.000914738070990271	2.8272831886817e-07	0.000311858167921306	2.25227162897751e-08	0.00023389362594098	1.68920372173313e-08	6.40296281162382e-05	1.02972924361596e-07
ESRP2	0	2.31523167164211e-07	0	8.57493211719301e-09	0	0	0	8.30870494708601e-08
ESRRA	0.00236653331010751	9.92787401844061e-08	6.71452515095711e-05	6.039258769078e-09	0	0	0	2.76956831569534e-08
ESRRB	0	5.05920994914388e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	5.53913663139068e-08
ESRRG	0.000941160164767922	4.44654225117831e-07	0.000291475807173871	3.18673678995159e-08	8.64236850890753e-05	5.31122798325265e-09	0.00099616492563062	7.23657643557874e-08
ESX1	0.000312993456171446	3.3117739948206e-07	0	0	0	0	0	0
ESYT1	0.000309602149720734	3.31305468782406e-07	0.000610678693891483	1.98129897522265e-08	0.000610678693891483	1.98129897522265e-08	0	8.30870494708601e-08
ESYT2	0.00399811606837737	3.03486542830521e-07	0.000826147644132351	2.02509522075483e-08	0.000413073822066175	1.01254761037742e-08	0	8.30870494708601e-08
ESYT3	0	4.5447140221123e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0.0001456886546667	9.3012826836005e-08
ETAA1	0.00108906265304202	2.93294989403939e-07	0	1.7149864234386e-08	0	0	0.000291891078355579	1.02875938874576e-07
ETF1	0	8.57493211719301e-08	0	1.7149864234386e-08	0	0	0	5.53913663139068e-08
ETFA	0	1.28623981757895e-07	5.02448440434409e-05	1.5252417891468e-08	7.53672660651614e-05	2.2878626837202e-08	0	2.76956831569534e-08
ETFB	0.00239077526557724	1.15513131187122e-07	0	0	0.000152256252157961	2.82512685172626e-09	8.87142908518843e-05	4.45707255822616e-08
ETFDH	0	1.45773845992281e-07	0	0	0	8.57493211719301e-09	0	2.76956831569534e-08
ETHE1	0.00125269432896592	7.27422996936723e-08	0	0	8.71822015894387e-05	5.28258336534094e-09	0	0
ETNK1	0.00108767268400526	1.90448294789778e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	4.59573000714391e-05	7.74815553808525e-08
ETNK2	0.00199397182894892	1.39072948699456e-07	0	0	0	0	6.4082436827007e-05	4.7575116874782e-08
ETNPPL	0	3.17272488336142e-07	0	0	0	8.57493211719301e-09	0	0
ETS1	0.000210845321985031	1.97836007853042e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	2.76956831569534e-08
ETS2	0	1.20049049640702e-07	0	0	0	0	0.000746650006687549	7.51038621504987e-08
ETV1	0.00175900978415267	3.10869765831137e-07	0.000386547216884629	1.970215896674e-08	0.000193273608442314	9.85107948337001e-09	0.000526051929812668	1.02010604153771e-07
ETV2	0.00244496728577045	1.39191420031542e-07	0.000296143553417169	5.96629877393125e-09	0.000296143553417169	5.96629877393125e-09	0.00027606358657078	4.94150800430803e-08
ETV3	0.00105242146110184	2.68953911063046e-07	0.000305535541129861	1.41865518573358e-08	0.00010184518037662	4.72885061911194e-09	0.00101577141114842	6.99743262485662e-08
ETV3L	0.0014498338599378	2.19646300349688e-07	0	0	0	0	0	2.76956831569534e-08
ETV4	0.000382375136337057	1.74208491530369e-07	0	0	0	0	0.000566936962642098	9.70237835716464e-08
ETV5	0.00210677272828663	2.2056245659102e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0	2.76956831569534e-08
ETV6	0	2.82972759867369e-07	0.000109199917554343	2.16009705510392e-08	3.63999725181142e-05	7.20032351701308e-09	0.0010982988155029	5.99083111290181e-08
ETV7	1.96306162956581e-07	1.88641093272103e-07	8.28746568589075e-05	5.44525348904231e-09	0.000165749313717815	1.08905069780846e-08	5.23295562078176e-05	2.13129535884264e-08
EVA1A	0	8.57493211719301e-08	0.000354564304727471	3.76009746045083e-09	0.000177282152363735	1.88004873022542e-09	6.47581457033211e-05	1.9797016297596e-08
EVA1B	0	4.28746605859651e-08	0	0	0	0	0	0
EVA1C	0	1.97223438695439e-07	0	0	0	0	0	5.53913663139068e-08
EVC	0.000177824294136538	5.6780509502249e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	8.30870494708601e-08
EVC2	0.000825418112660176	9.12071442422899e-07	0	7.71743890547371e-08	0	1.7149864234386e-08	0	1.93869782098674e-07
EVI2A	0.00185712334127298	4.99166418418132e-08	0.000120995538009697	4.00565649346118e-09	0	0	0.000148639231127549	3.7261573433699e-08
EVI2B	0	1.54348778109474e-07	0	1.7149864234386e-08	0	0	0	5.53913663139068e-08
EVI5	0	2.65822895632983e-07	0	1.7149864234386e-08	0	2.5724796351579e-08	0	5.53913663139068e-08
EVI5L	0	3.687220810393e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	8.30870494708601e-08
EVL	4.58535832394448e-05	1.78341959695722e-07	0	8.57493211719301e-09	0	0	2.05603714652908e-05	5.28835810315274e-08
EVPL	0	9.26092668656846e-07	0	3.42997284687721e-08	0	2.5724796351579e-08	0.000576158849050014	2.3437738937676e-07
EVPLL	0.000800284552533702	8.12521708460349e-08	0	0	0	0	0	0
EVX1	0.00284621052829642	2.61237783676934e-07	0	0	0	0	0.000542757409291862	7.22773237849319e-08
EVX2	0	3.77297013156493e-07	0	0	0	0	3.83305097614625e-05	7.84118086364147e-08
EWSR1	0.000816284997943326	3.12171097173091e-07	0	8.57493211719301e-09	7.92758366047077e-05	2.27310235752655e-08	0.000745871735210044	1.02894472471598e-07
EXD1	0.00249950791570527	1.71431476094508e-07	0	0	0	8.57493211719301e-09	0	0
EXD2	0.00241107164049538	1.83346115801066e-07	1.77342464361577e-05	7.90521601626131e-09	1.77342464361577e-05	7.90521601626131e-09	0	5.53913663139068e-08
EXD3	0.00136363383426552	3.94400200553039e-07	0	2.5724796351579e-08	0	8.57493211719301e-09	6.77896517892179e-05	1.30209990705891e-07
EXO1	0	3.51572216804914e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0.0004074932328129	1.44167103640625e-07
EXO5	0	1.37198913875088e-07	0	0	0	0	0	2.76956831569534e-08
EXOC1	0	2.65822895632983e-07	0.000619959930708746	2.80374252325616e-08	0.000309979965354373	1.40187126162808e-08	0.000551437892650571	1.26609916017463e-07
EXOC2	0.00124214109436838	3.30388795571823e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0.000203439527959825	1.13664532682843e-07
EXOC3	0	4.28746605859651e-07	5.90445962499721e-05	3.20699682743386e-08	2.9522298124986e-05	1.60349841371693e-08	0.000151437498871793	9.23116300257936e-08
EXOC3L1	0.00385728520337907	2.31630490708625e-07	8.86957112953534e-06	2.53898458581824e-08	0	0	0	5.53913663139068e-08
EXOC3L2	0.000466997020424532	2.82486948134843e-07	0	0	0	0	0.000329691092486206	7.05697203841266e-08
EXOC3L4	0	3.51572216804914e-07	0	1.7149864234386e-08	0	0	0	2.76956831569534e-08
EXOC4	0.00473116086802274	3.3582836307168e-07	0	1.7149864234386e-08	0	1.7149864234386e-08	0	1.38478415784767e-07
EXOC5	0.00279147468617104	1.94705371138563e-07	0.000148518607464141	1.15412073870392e-08	0.000222777911196212	1.73118110805589e-08	0	5.53913663139068e-08
EXOC6	0.00267087590939113	2.24984459822378e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	1.10782732627814e-07
EXOC6B	0.000752907823363113	3.74588997680462e-07	0.000752021258641091	4.0200125341023e-08	9.40026573301364e-05	5.02501566762787e-09	0	8.30870494708601e-08
EXOC7	0.00119080699042282	2.9802764825805e-07	0	1.7149864234386e-08	0.000107821667502971	2.16530187874183e-08	0	0
EXOC8	0.000266275762495109	3.15791782280446e-07	0.000201877669756119	2.66760199373179e-08	0	0	0	5.53913663139068e-08
EXOG	0.00073317653795292	9.23613700959253e-08	0	8.57493211719301e-09	0	0	0	0
EXOSC1	0.000677633889737738	4.30092900179584e-08	0	0	6.48146140278263e-05	6.12727296537207e-09	0	0
EXOSC10	0.00124290743142849	3.47509719852671e-07	0	8.57493211719301e-09	0	2.5724796351579e-08	0	8.30870494708601e-08
EXOSC2	0.000351366667915912	1.06780038426657e-07	0.000142499865466425	1.17684991661253e-08	0	0	0.000125577984862611	4.00743948885141e-08
EXOSC3	0	5.14495927031581e-08	0.00023168858411154	8.40037630208758e-09	0	0	0	2.76956831569534e-08
EXOSC4	0	1.28623981757895e-07	0	8.57493211719301e-09	0	0	0	0
EXOSC5	0.000803323612157676	1.06862200146801e-07	0	0	5.19931913761472e-05	6.61146118377716e-09	0	0
EXOSC6	7.20127418147143e-05	1.17329560383622e-07	0	0	0	0	0	0
EXOSC7	0.00144710317192105	8.25505081797151e-08	2.04456245396208e-05	7.80282353073113e-09	0	0	0	0
EXOSC8	0.00212049948549255	5.71203690908957e-08	0	0	2.38129463541907e-05	7.67565998620983e-09	0.00010712352056676	4.23253189067624e-08
EXOSC9	0.00049611078030386	8.4164057380923e-08	0	8.57493211719301e-09	0	0	0	8.30870494708601e-08
EXPH5	0.00614343816974085	6.51217202614312e-07	0.00036961539204387	4.60663687692843e-08	5.280219886341e-05	6.58090982418347e-09	0	2.21565465255627e-07
EXT1	0	3.08697556218949e-07	0.000355990828134737	2.94310225805884e-08	0.000142396331253895	1.17724090322354e-08	0.000870650397767372	1.1537067897442e-07
EXT2	0	2.74397827750176e-07	3.60301505026529e-05	1.57892215931841e-08	3.60301505026529e-05	1.57892215931841e-08	0.000326157964753104	9.86963454501208e-08
EXTL1	0	2.48673031398597e-07	0.00025725224797587	2.45848543076096e-08	0	0	0	8.30870494708601e-08
EXTL2	0.000721571988081957	6.70748079777898e-08	3.02540216818908e-05	7.43241921080932e-09	0	0	0	0
EXTL3	0.000855482004602073	4.05015114661827e-07	0	0	0	0	0	2.76956831569534e-08
EYA1	0.000807313443128343	6.81231980017791e-07	0	6.00245248203511e-08	0	4.28746605859651e-08	0	8.30870494708601e-08
EYA2	0.00452281336431128	3.95145991122537e-07	0.000219085689042871	1.74512441618128e-08	0.000219085689042871	1.74512441618128e-08	0	5.53913663139068e-08
EYA3	0.000535814276811722	1.34114287200503e-07	0	1.7149864234386e-08	0	0	0	5.53913663139068e-08
EYA4	0.0064016827405142	4.27091551444164e-07	0.000147436613532704	2.01569999241888e-08	0.000245727689221173	3.3594999873648e-08	0	0
EYS	0.0166326917666822	2.55318282623513e-06	0.00112341777900798	2.40548009687932e-07	0.000317760960557307	5.6599531691278e-08	0.00186651199860164	4.37034588810733e-07
EZH1	0.00148883423785929	2.35323354271526e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0	5.53913663139068e-08
EZH2	0.00169524677273341	2.10378526854634e-07	0.000336162934731103	1.30299389333999e-08	0.000336162934731103	1.30299389333999e-08	0.00027382649634675	7.738362509597e-08
EZR	0.00126130016960794	1.92466358359384e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	5.53913663139068e-08
F10	0	2.82972759867369e-07	0	0	0	0	0	5.53913663139068e-08
F11	0.00228010326795065	2.997661230821e-07	0.000827883838977497	2.87603186607965e-08	0.000354807359561784	1.23258508546271e-08	0.000251225297053251	5.24446506418747e-08
F11R	0	1.37198913875088e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
F12	0.00156269904998502	2.153840591949e-07	0.000101282756064079	1.3325022128631e-08	0.000101282756064079	1.3325022128631e-08	0	5.53913663139068e-08
F13A1	0.00480616881956538	5.55943997758325e-07	1.41248766410159e-05	3.37663166125527e-08	1.41248766410159e-05	3.37663166125527e-08	0	2.76956831569534e-08
F13B	0.00359366227338026	5.50283503531301e-07	0	2.5724796351579e-08	0	1.7149864234386e-08	0	5.53913663139068e-08
F2	0.00186426224835305	2.98320079545985e-07	7.95303055981487e-05	2.27214138079315e-08	0.000153298304479365	1.13607069039658e-08	0	2.76956831569534e-08
F2R	0.00150537418692292	1.40374486328694e-07	0	1.7149864234386e-08	0	0	0.000213910007117825	5.69960632982927e-08
F2RL1	0	1.45773845992281e-07	1.47211300192707e-05	8.01900334777468e-09	0	0	0	5.53913663139068e-08
F2RL2	0	2.40098099281404e-07	0	0	0	0	0	0
F2RL3	0	2.14373302929825e-07	0.000154613160896973	1.13110526648384e-08	0	0	0	8.30870494708601e-08
F3	0	7.71743890547371e-08	0.000451963583256237	8.65684312158716e-09	0	0	0.00034493758470331	4.1014395301223e-08
F5	0	1.08901637888351e-06	0	6.00245248203511e-08	0	4.28746605859651e-08	0.000380359644256089	2.85955051753433e-07
F7	4.07312547184235e-05	2.64284720487269e-07	0	0	0	0	0	2.76956831569534e-08
F8	0.00112619241725335	1.30373481077827e-06	0	6.00245248203511e-08	0	8.57493211719301e-09	0	3.04652514726487e-07
F8A1	0	2.5724796351579e-08	0	0	0	0	0	0
F9	0.00259809094879918	3.47782160790871e-07	0	2.5724796351579e-08	0	8.57493211719301e-09	0	0
FA2H	0.00134120685002437	1.20849305459162e-07	0.000293762469799119	6.05621801816941e-09	0.000146881234899559	3.0281090090847e-09	6.76675495264488e-05	4.71378342664153e-08
FAAH	0.000840729435678202	1.91198927760246e-07	0	0	2.16031261334279e-05	7.75911163933403e-09	0.000742268095438666	7.56383317031132e-08
FAAH2	0.00139174250075451	2.30414994615733e-07	0	8.57493211719301e-09	0.000119044304359375	1.26542750002623e-08	0	0
FABP1	0.00120059923097949	1.00434415380004e-07	0	0	0	1.7149864234386e-08	0	0
FABP12	0.000270151240198296	1.09847057923784e-07	0	8.57493211719301e-09	0	0	0	0
FABP2	0.00074713429288605	3.18097446037059e-08	0.000179116072852359	1.03857246721712e-08	0	8.57493211719301e-09	0	0
FABP3	0.000344611280461964	3.84356919479776e-08	0	0	0	0	0	0
FABP4	0.00073983033122461	1.00685028357059e-07	0.000405643916272182	1.04060590739362e-08	0.000270429277514788	6.93737271595749e-09	0	0
FABP5	0.000406790294952725	5.32374278142123e-08	0	0	0	0	0.000297907772848272	1.90550224148422e-08
FABP6	0.00119352284871725	1.00701647887144e-07	0	0	0	0	0	0
FABP7	0	2.5724796351579e-08	0	0	0	0	0.000290034223135021	2.00153733561814e-08
FABP9	7.58038213984768e-05	1.00036529815876e-07	3.37936771785021e-06	8.44731367116766e-09	0	0	0	0
FADD	0.000459926714750911	6.8380648235859e-08	0.000129441010768512	3.68672165137922e-09	0	0	0	0
FADS1	0	1.20049049640702e-07	9.56010466969809e-05	4.96465408990945e-09	0.000191202093393962	9.9293081798189e-09	0.000117631710096359	6.87392993915989e-08
FADS2	0	1.54348778109474e-07	0.000108744901945322	1.30432216437804e-08	0.000163117352917983	1.95648324656706e-08	0	5.53913663139068e-08
FADS3	0.000834582630988754	1.57131327230184e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
FADS6	0.00289328562771564	1.22261125698226e-07	0	0	0	0	0	2.76956831569534e-08
FAF1	0.000991520998602557	1.85504435020526e-07	4.05905747948988e-05	1.56170017254501e-08	8.11811495897975e-05	3.12340034509002e-08	0	5.53913663139068e-08
FAF2	0.00167329885055993	2.1120736821051e-07	0.000256732235442005	2.46044920614814e-08	0	0	0	2.76956831569534e-08
FAH	0.00352816001968093	1.49735321200323e-07	0.000259962871605555	1.59075581968349e-08	8.66542905351851e-05	5.30251939894498e-09	0	2.76956831569534e-08
FAHD1	0.000567630676542238	8.14631799447017e-08	0.00011767586675334	4.1310205622524e-09	0	0	0.000186155437347864	3.26856546586495e-08
FAHD2A	0.000491956239667314	7.57460173406663e-08	0.000771087609610165	5.18037517434729e-09	0.000578315707207624	3.88528138076046e-09	0.000923199513710935	5.35698029983081e-08
FAHD2B	0.00047770474668474	1.36308735556892e-07	0	1.7149864234386e-08	0	0	0.000675788228905215	1.11442683088585e-07
FAIM	0	8.57493211719301e-08	0	0	0	8.57493211719301e-09	0	2.76956831569534e-08
FAIM2	0.00151108096770354	1.83033636039301e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
FCMR	0	1.88648506578246e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
RFLNA	0.00105994773660194	9.7171046443342e-08	0	0	0	0	0	0
RFLNB	0	7.71743890547371e-08	0.000126026556373984	3.8156651106993e-09	0	0	0	0
FAM102A	0.00139371339887607	1.78890972913854e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	3.5956359765819e-05	5.10057048008897e-08
FAM102B	0	1.37198913875088e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
RAMAC	0	6.00245248203511e-08	0.000123376713079434	1.24906659128344e-08	0	0	0	0
FAM104A	2.16156670612693e-05	8.49330270984591e-08	0	0	0	8.57493211719301e-09	0.000618411234553593	3.53540082446165e-08
FAM104B	0.00103772413263347	5.51356380608462e-08	0.000301925221928949	5.74795983821564e-09	0	0	0.000109200523886612	1.43762999399103e-08
OTULINL	0.00120563384425114	1.51693880942315e-07	0.000640239625208537	1.86966507111041e-08	0	8.57493211719301e-09	0	0
OTULIN	0	1.62923710226667e-07	0	0	0	0	0	0
FAM106A	0	1.7149864234386e-08	0	0	0	0	0.000138672485874096	1.07815520220613e-08
FAM107A	0	5.14495927031581e-08	0	0	0	8.57493211719301e-09	0.000301543791269795	1.86115307445021e-08
FAM107B	0.00146023766165969	2.27828343287792e-07	0	8.57493211719301e-09	0	0	0.000142902454587065	3.79612983292736e-08
PHETA1	0	1.45773845992281e-07	0	0	0	0	0.000272450104843813	2.21601397155223e-08
PHETA2	0	1.11474117523509e-07	0	0	0	0	0	5.53913663139068e-08
FAM110A	8.70077280798046e-05	1.85362746644194e-07	9.11957486058489e-05	5.13101577162261e-09	0	0	6.41750428301658e-05	4.75638215549395e-08
FAM110B	0.00241427313455703	2.77549467865102e-07	0	8.57493211719301e-09	0	0	0.000226712105059129	5.54345685142622e-08
FAM110C	0	1.88648506578246e-07	0	0	0	0	0	0
FAM110D	0.000288333795824031	9.20105476397629e-08	0	0	0	0	0	2.76956831569534e-08
FAM111A	0.000646630380730897	1.89953952556745e-07	0	8.57493211719301e-09	0	0	0.000870099432919255	8.77421979854604e-08
