gene	missenseVusDriversPerSample	missensePassengersPerMutation	nonsenseVusDriversPerSample	nonsensePassengersPerMutation	spliceVusDriversPerSample	splicePassengersPerMutation	indelVusDriversPerSample	indelPassengersPerMutation
OR5M10	0.000e+00	2.744e-07	1.552e-04	1.129e-08	0.000e+00	0.000e+00	5.814e-04	3.987e-08
OR5M11	1.803e-03	2.835e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR5M3	4.345e-03	2.475e-07	6.851e-04	1.700e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR5M8	0.000e+00	3.859e-07	2.358e-05	1.626e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR5M9	5.617e-03	2.166e-07	2.198e-04	8.851e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR5P2	0.000e+00	2.744e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	5.539e-08
OR5P3	0.000e+00	2.058e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR5R1	6.882e-03	1.774e-07	9.373e-04	7.477e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR5T1	4.835e-03	2.890e-07	3.309e-04	1.323e-08	0.000e+00	0.000e+00	4.245e-04	8.670e-08
OR5T2	3.683e-03	4.011e-07	1.540e-04	1.134e-08	0.000e+00	0.000e+00	1.074e-03	6.289e-08
OR5T3	3.747e-03	3.387e-07	5.974e-04	2.031e-08	0.000e+00	0.000e+00	7.011e-04	5.296e-08
OR5V1	1.613e-03	3.078e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR5W2	1.076e-03	4.224e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	5.519e-04	4.347e-08
OR6A2	2.959e-03	2.055e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.245e-04	4.021e-08
OR6B1	0.000e+00	2.572e-07	2.415e-04	1.661e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR6B2	0.000e+00	2.229e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6B3	1.235e-04	1.840e-07	9.686e-05	4.917e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6C1	4.011e-03	2.258e-07	1.016e-04	4.740e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6C2	1.707e-03	1.842e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6C3	0.000e+00	2.487e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.122e-04	6.940e-08
OR6C4	0.000e+00	2.744e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.356e-04	3.886e-08
OR6C6	1.825e-03	1.883e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6C65	8.194e-05	2.885e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.309e-08
OR6C68	0.000e+00	2.144e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	3.349e-04	4.224e-08
OR6C70	0.000e+00	1.972e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	4.019e-04	6.176e-08
OR6C74	0.000e+00	1.886e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.005e-03	4.357e-08
OR6C75	0.000e+00	2.487e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6C76	0.000e+00	1.886e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6F1	6.710e-03	2.868e-07	6.215e-04	1.083e-08	0.000e+00	0.000e+00	1.634e-04	6.315e-08
OR6J1	6.569e-04	2.239e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR6K2	6.831e-03	2.908e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR6K3	3.769e-03	3.207e-07	6.420e-05	1.473e-08	0.000e+00	0.000e+00	1.024e-04	4.291e-08
OR6K6	1.155e-03	3.680e-07	1.373e-03	1.675e-08	0.000e+00	0.000e+00	1.177e-04	4.103e-08
OR6M1	0.000e+00	2.572e-07	1.695e-04	2.790e-08	0.000e+00	0.000e+00	3.287e-04	4.300e-08
OR6N1	1.771e-03	3.361e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6N2	3.585e-03	3.705e-07	1.686e-04	2.793e-08	0.000e+00	0.000e+00	1.221e-04	4.050e-08
OR6P1	1.886e-03	4.690e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	1.250e-04	4.014e-08
OR6Q1	6.867e-05	2.375e-07	2.316e-04	1.698e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6S1	0.000e+00	2.658e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.027e-04	4.287e-08
OR6T1	0.000e+00	3.430e-07	2.032e-04	2.662e-08	0.000e+00	0.000e+00	1.506e-04	3.702e-08
OR6V1	0.000e+00	3.344e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR6X1	5.344e-04	2.028e-07	6.943e-04	8.079e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR6Y1	2.465e-03	3.957e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.581e-04	4.601e-08
OR7A10	2.348e-04	1.712e-07	1.795e-04	1.037e-08	0.000e+00	0.000e+00	0.000e+00	5.539e-08
OR7A17	0.000e+00	1.200e-07	1.326e-04	1.214e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR7A5	3.333e-03	1.057e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR7C1	1.343e-03	1.808e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.469e-05	4.506e-08
OR7C2	1.642e-05	1.966e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.539e-08
OR7D2	1.528e-03	2.853e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.684e-04	3.485e-08
OR7D4	0.000e+00	4.030e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	9.744e-05	4.351e-08
OR7E24	1.723e-03	3.122e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.061e-03	6.444e-08
OR7G1	0.000e+00	2.229e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR7G2	6.848e-04	2.228e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR7G3	1.440e-03	1.600e-07	2.498e-04	7.717e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR8A1	1.785e-03	2.413e-07	6.491e-04	9.788e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR8B12	0.000e+00	3.173e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR8B2	5.964e-04	2.776e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	6.394e-04	3.279e-08
OR8B3	1.259e-03	1.754e-07	2.079e-04	9.298e-09	0.000e+00	0.000e+00	1.144e-04	4.143e-08
OR8B4	0.000e+00	3.001e-07	5.908e-05	1.492e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR8B8	1.488e-03	2.353e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR8D1	1.115e-04	3.045e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR8D2	2.503e-03	2.999e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.970e-04	5.906e-08
OR8D4	3.891e-03	1.961e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR8G5	0.000e+00	3.430e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR8H1	1.443e-03	4.171e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.152e-04	4.134e-08
OR8H2	2.754e-03	3.591e-07	4.035e-04	1.049e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR8H3	1.866e-03	4.612e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.433e-04	5.671e-08
OR8I2	0.000e+00	3.430e-07	3.197e-04	2.223e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR8J1	6.399e-04	2.845e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.814e-04	3.327e-08
OR8J3	4.863e-03	3.223e-07	4.810e-05	1.533e-08	0.000e+00	0.000e+00	1.208e-03	4.649e-08
OR8K1	2.398e-03	3.125e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR8K3	5.471e-03	2.393e-07	7.379e-05	1.436e-08	0.000e+00	0.000e+00	1.161e-04	4.123e-08
OR8K5	2.472e-03	3.011e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR8S1	0.000e+00	2.744e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR8U1	3.206e-03	2.391e-07	2.086e-04	1.785e-08	0.000e+00	0.000e+00	5.563e-04	4.293e-08
OR9A2	2.356e-03	2.798e-07	5.619e-04	1.308e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR9A4	0.000e+00	3.430e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR9G1	5.007e-03	1.711e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.491e-04	4.051e-08
OR9G4	0.000e+00	2.915e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	4.287e-04	5.850e-08
OR9I1	1.971e-03	2.085e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OR9K2	0.000e+00	1.972e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	1.705e-04	8.998e-08
OR9Q1	2.242e-03	1.640e-07	2.303e-05	7.705e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OR9Q2	4.864e-03	2.193e-07	3.680e-04	1.183e-08	0.000e+00	0.000e+00	1.435e-04	3.788e-08
ORAI1	5.061e-04	1.009e-07	1.206e-04	4.020e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ORAI2	8.149e-05	1.084e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.800e-04	3.344e-08
ORAI3	0.000e+00	6.002e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
LTO1	9.134e-04	2.553e-08	7.392e-04	6.383e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ORC1	1.951e-04	2.928e-07	4.438e-04	1.754e-08	3.328e-04	1.316e-08	0.000e+00	0.000e+00
ORC2	2.459e-03	9.578e-08	2.187e-04	8.890e-09	1.094e-04	4.445e-09	6.018e-05	4.805e-08
ORC3	2.112e-03	1.432e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	3.278e-04	1.816e-07
ORC4	2.869e-04	1.092e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	2.060e-04	5.796e-08
ORC5	1.146e-03	1.883e-07	0.000e+00	1.715e-08	0.000e+00	1.715e-08	1.269e-03	1.222e-07
ORC6	2.244e-04	1.116e-07	1.541e-04	1.133e-08	0.000e+00	0.000e+00	4.461e-04	5.637e-08
ORM1	2.561e-03	9.194e-08	2.466e-04	7.836e-09	1.233e-04	3.918e-09	0.000e+00	0.000e+00
ORM2	2.656e-04	9.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ORMDL1	1.621e-05	5.084e-08	1.339e-04	3.518e-09	0.000e+00	0.000e+00	5.186e-05	2.137e-08
ORMDL2	5.674e-04	3.860e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ORMDL3	0.000e+00	4.287e-08	1.396e-04	3.304e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OS9	0.000e+00	3.173e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OSBP	3.828e-04	2.942e-07	4.403e-04	2.625e-08	8.806e-05	5.250e-09	0.000e+00	5.539e-08
OSBP2	0.000e+00	3.430e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	8.309e-08
OSBPL10	0.000e+00	2.915e-07	0.000e+00	2.572e-08	0.000e+00	8.575e-09	0.000e+00	2.770e-08
OSBPL11	2.691e-03	2.071e-07	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	5.539e-08
OSBPL1A	1.013e-04	3.477e-07	8.242e-05	3.119e-08	1.030e-04	3.898e-08	0.000e+00	1.662e-07
OSBPL2	2.657e-03	1.483e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	6.792e-04	1.110e-07
OSBPL3	4.933e-03	3.196e-07	8.597e-05	2.248e-08	5.732e-05	1.499e-08	6.113e-04	1.470e-07
OSBPL5	0.000e+00	4.116e-07	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	5.539e-08
OSBPL6	0.000e+00	5.145e-07	4.452e-04	4.321e-08	2.544e-04	2.469e-08	0.000e+00	8.309e-08
OSBPL7	5.479e-04	3.652e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	8.309e-08
OSBPL8	1.762e-04	3.106e-07	8.941e-04	2.626e-08	5.109e-04	1.501e-08	0.000e+00	1.385e-07
OSBPL9	3.636e-03	1.971e-07	3.008e-04	1.437e-08	2.005e-04	9.578e-09	0.000e+00	2.770e-08
OSCAR	5.623e-04	9.024e-08	3.126e-04	5.346e-09	0.000e+00	0.000e+00	3.707e-04	3.787e-08
OSCP1	1.398e-03	1.016e-07	5.639e-04	4.431e-09	7.518e-04	5.907e-09	0.000e+00	0.000e+00
OSER1	8.554e-04	1.135e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	2.514e-04	2.473e-08
OSGEP	0.000e+00	9.432e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.576e-04	4.277e-08
OSGEPL1	8.702e-04	1.215e-07	0.000e+00	0.000e+00	0.000e+00	1.715e-08	0.000e+00	5.539e-08
OSGIN1	0.000e+00	1.715e-07	1.436e-04	1.173e-08	7.180e-05	5.864e-09	0.000e+00	5.539e-08
OSGIN2	0.000e+00	1.801e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	4.151e-04	6.015e-08
OSM	0.000e+00	1.543e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.108e-04	4.187e-08
OSMR	4.960e-03	4.729e-07	2.667e-04	3.280e-08	2.667e-04	3.280e-08	0.000e+00	1.662e-07
OSR1	2.614e-03	1.414e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.039e-04	4.272e-08
OSR2	1.050e-03	1.576e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OST4	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OSTC	1.235e-04	7.251e-08	1.451e-04	3.094e-09	1.451e-04	3.094e-09	0.000e+00	0.000e+00
OSTF1	0.000e+00	7.717e-08	8.067e-05	5.528e-09	8.067e-05	5.528e-09	2.366e-04	2.653e-08
OSTM1	0.000e+00	6.002e-08	4.816e-04	7.537e-09	1.605e-04	2.512e-09	1.111e-04	4.185e-08
OSTN	1.156e-03	9.353e-08	2.536e-04	7.575e-09	0.000e+00	0.000e+00	1.041e-04	1.500e-08
OTC	2.776e-04	2.039e-07	2.121e-04	9.140e-09	5.303e-04	2.285e-08	0.000e+00	0.000e+00
OTOA	0.000e+00	4.373e-07	8.595e-04	3.614e-08	3.223e-04	1.355e-08	0.000e+00	0.000e+00
OTOF	0.000e+00	1.115e-06	0.000e+00	6.002e-08	0.000e+00	1.715e-08	0.000e+00	1.662e-07
OTOG	0.000e+00	2.092e-06	0.000e+00	6.860e-08	0.000e+00	6.002e-08	0.000e+00	2.493e-07
OTOGL	4.425e-04	1.441e-06	5.079e-04	9.229e-08	3.516e-04	6.390e-08	3.002e-05	2.179e-07
OTOL1	5.068e-04	5.125e-07	0.000e+00	3.430e-08	0.000e+00	0.000e+00	6.875e-04	5.462e-08
OTOP1	3.069e-03	3.214e-07	1.068e-04	2.169e-08	3.561e-05	7.230e-09	2.482e-05	8.006e-08
OTOP2	5.209e-03	1.977e-07	1.161e-04	4.190e-09	2.322e-04	8.380e-09	9.867e-05	9.875e-08
OTOP3	0.000e+00	2.744e-07	5.800e-05	1.496e-08	2.900e-05	7.480e-09	0.000e+00	5.539e-08
OTOR	3.923e-04	7.951e-08	1.273e-04	3.768e-09	1.273e-04	3.768e-09	0.000e+00	2.770e-08
OTOS	9.020e-04	4.311e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.326e-04	1.153e-08
OTP	0.000e+00	2.315e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.156e-04	4.129e-08
OTUB1	0.000e+00	6.860e-08	1.136e-04	4.285e-09	1.136e-04	4.285e-09	0.000e+00	0.000e+00
OTUB2	6.171e-04	6.245e-08	1.230e-04	3.930e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OTUD1	0.000e+00	1.886e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.450e-04	6.871e-08
OTUD3	0.000e+00	1.029e-07	1.153e-04	1.279e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OTUD4	0.000e+00	2.487e-07	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	5.539e-08
OTUD5	0.000e+00	2.572e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OTUD6A	2.251e-03	2.237e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OTUD6B	3.230e-03	1.096e-07	3.283e-04	1.333e-08	0.000e+00	0.000e+00	2.823e-04	7.635e-08
OTUD7A	0.000e+00	4.630e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	8.309e-08
OTUD7B	0.000e+00	3.516e-07	0.000e+00	2.572e-08	0.000e+00	0.000e+00	4.174e-04	1.430e-07
OTX1	0.000e+00	2.401e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OTX2	0.000e+00	2.401e-07	5.577e-05	2.362e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OVCA2	0.000e+00	6.002e-08	6.218e-05	6.227e-09	0.000e+00	0.000e+00	4.254e-06	5.487e-08
OVCH1	1.264e-03	7.755e-07	1.367e-04	2.914e-08	2.734e-04	5.828e-08	3.525e-05	1.065e-07
OVCH1-AS1	2.659e-03	1.826e-07	2.371e-04	1.677e-08	0.000e+00	0.000e+00	6.919e-05	1.926e-08
OVGP1	0.000e+00	3.173e-07	2.289e-04	3.423e-08	4.578e-05	6.846e-09	1.986e-04	8.656e-08
OVOL1	0.000e+00	1.115e-07	7.723e-05	5.659e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OVOL2	0.000e+00	1.200e-07	3.025e-04	5.724e-09	0.000e+00	0.000e+00	5.073e-04	4.890e-08
OVOL3	1.139e-04	1.157e-07	9.956e-05	4.815e-09	0.000e+00	0.000e+00	1.978e-04	3.127e-08
OXA1L	0.000e+00	1.801e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	0.000e+00
OXCT1	0.000e+00	2.401e-07	0.000e+00	2.572e-08	0.000e+00	1.715e-08	0.000e+00	5.539e-08
OXCT2	0.000e+00	1.458e-07	2.965e-05	7.455e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OXER1	0.000e+00	1.801e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.343e-04	1.010e-07
OXGR1	0.000e+00	1.458e-07	3.607e-04	1.210e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
OXLD1	1.391e-03	5.894e-08	1.492e-04	2.942e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OXNAD1	0.000e+00	8.575e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.215e-04	4.057e-08
OXR1	0.000e+00	4.287e-07	0.000e+00	3.430e-08	0.000e+00	1.715e-08	2.353e-04	8.208e-08
OXSM	0.000e+00	1.543e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.510e-04	6.797e-08
OXSR1	9.916e-05	1.420e-07	3.111e-04	1.398e-08	2.074e-04	9.317e-09	0.000e+00	2.770e-08
OXT	0.000e+00	7.717e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
OXTR	0.000e+00	1.972e-07	1.756e-07	8.568e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
P2RX1	0.000e+00	1.286e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.539e-08
P2RX2	0.000e+00	2.058e-07	2.656e-04	7.120e-09	2.656e-04	7.120e-09	0.000e+00	0.000e+00
P2RX3	0.000e+00	2.658e-07	0.000e+00	0.000e+00	0.000e+00	1.715e-08	0.000e+00	2.770e-08
P2RX4	0.000e+00	1.458e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	4.280e-05	5.017e-08
P2RX5	0.000e+00	1.629e-07	3.350e-04	4.500e-09	8.374e-04	1.125e-08	0.000e+00	2.770e-08
P2RX6	0.000e+00	2.315e-07	3.681e-04	1.182e-08	2.454e-04	7.882e-09	0.000e+00	5.539e-08
P2RX7	0.000e+00	3.173e-07	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	8.309e-08
P2RY1	2.787e-03	1.434e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
P2RY10	3.553e-03	2.174e-07	3.370e-04	1.300e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
P2RY11	6.227e-04	1.394e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.305e-05	4.770e-08
P2RY12	2.167e-05	1.964e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	3.157e-04	4.458e-08
P2RY13	9.554e-04	1.354e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	3.424e-04	4.133e-08
P2RY14	0.000e+00	9.432e-08	2.086e-04	9.273e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
P2RY2	0.000e+00	1.372e-07	1.292e-05	8.087e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
P2RY4	5.462e-03	1.282e-07	4.274e-04	9.586e-09	0.000e+00	0.000e+00	0.000e+00	5.539e-08
P2RY6	0.000e+00	1.886e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
P2RY8	1.433e-04	3.033e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
P4HA1	0.000e+00	1.801e-07	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	0.000e+00
P4HA2	8.789e-04	1.640e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
P4HA3	0.000e+00	2.229e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	5.325e-06	5.474e-08
P4HB	1.845e-03	1.275e-07	4.076e-04	1.033e-08	0.000e+00	0.000e+00	1.655e-04	3.520e-08
P4HTM	5.606e-04	2.018e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	1.108e-07
PA2G4	6.058e-05	9.204e-08	7.009e-05	5.928e-09	7.009e-05	5.928e-09	0.000e+00	2.770e-08
PAAF1	7.642e-04	1.255e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
PABPC1	3.093e-03	2.348e-07	3.342e-04	1.310e-08	3.342e-04	1.310e-08	9.062e-04	2.795e-08
PABPC1L	1.750e-03	2.255e-07	8.959e-05	5.192e-09	1.792e-04	1.038e-08	4.831e-04	2.416e-08
PABPC3	0.000e+00	5.402e-07	0.000e+00	2.572e-08	0.000e+00	0.000e+00	7.193e-05	1.297e-07
PABPC4	1.353e-03	2.490e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	8.309e-08
PABPC4L	7.948e-03	2.229e-07	3.467e-04	1.263e-08	0.000e+00	0.000e+00	1.756e-04	6.167e-08
PABPC5	6.108e-03	2.667e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	8.453e-05	4.508e-08
PABPN1	2.528e-03	1.103e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	6.964e-04	5.353e-08
PABPN1L	2.178e-03	1.321e-07	3.200e-04	5.067e-09	3.200e-04	5.067e-09	2.544e-04	5.206e-08
PACRG	5.015e-03	8.501e-08	0.000e+00	0.000e+00	1.046e-04	4.625e-09	1.586e-04	3.604e-08
PACRGL	1.548e-03	7.874e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	1.963e-04	3.145e-08
PACS1	7.466e-04	3.320e-07	6.339e-04	1.894e-08	1.268e-04	3.787e-09	0.000e+00	5.539e-08
PACS2	2.197e-03	3.458e-07	8.789e-06	8.243e-09	1.758e-05	1.649e-08	0.000e+00	2.770e-08
PACSIN1	1.002e-03	2.451e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	0.000e+00
PACSIN2	0.000e+00	1.801e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
PACSIN3	5.417e-04	1.768e-07	5.942e-04	1.186e-08	1.486e-04	2.965e-09	0.000e+00	2.770e-08
PADI1	3.302e-04	3.220e-07	0.000e+00	1.715e-08	0.000e+00	1.715e-08	0.000e+00	5.539e-08
PADI2	2.229e-03	3.446e-07	4.098e-04	2.740e-08	8.196e-05	5.480e-09	0.000e+00	0.000e+00
PADI3	0.000e+00	3.944e-07	7.880e-06	8.277e-09	1.576e-05	1.655e-08	0.000e+00	5.539e-08
PADI4	0.000e+00	2.830e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	2.770e-08
PAEP	1.222e-03	9.103e-08	0.000e+00	0.000e+00	1.882e-04	1.004e-08	2.707e-04	2.238e-08
PAF1	1.635e-03	1.698e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	2.770e-08
PAFAH1B1	0.000e+00	8.575e-08	0.000e+00	2.572e-08	0.000e+00	1.715e-08	0.000e+00	2.770e-08
PAFAH1B2	0.000e+00	6.860e-08	0.000e+00	0.000e+00	3.488e-05	7.258e-09	0.000e+00	0.000e+00
PAFAH1B3	7.324e-04	5.809e-08	9.655e-05	4.929e-09	0.000e+00	0.000e+00	1.159e-04	1.356e-08
PAFAH2	0.000e+00	1.200e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	1.989e-04	3.113e-08
PAG1	0.000e+00	1.886e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
PAGE1	2.732e-04	1.097e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
PAGE2	4.259e-04	3.537e-08	8.828e-05	5.241e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
PAGE2B	0.000e+00	6.860e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.059e-04	1.478e-08
PAGE3	0.000e+00	4.287e-08	5.256e-05	6.590e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
