gene	missenseVusDriversPerSample	missensePassengersPerMutation
CTD-2267D19.3	0.0	6.185717941827058E-8
CTD-2521M24.10	0.0	8.660005118557883E-8
CTD-2547L24.3	0.0	3.7114307650962355E-8
CTD-2600O9.1	6.056002140654548E-4	8.494060672358762E-8
CTD-3074O7.11	9.911160991413215E-4	2.165905243959208E-7
CTD-3088G3.8	0.0	1.2742578960163742E-6
CTD-3193O13.9	0.003839160182430377	4.511961578515961E-7
CTDNEP1	0.0	4.948574353461647E-8
CTDP1	0.0	4.4537169181154827E-7
CTDSP1	7.357780919335324E-4	9.16366854694706E-8
CTDSPL	0.0	7.422861530192471E-8
CTDSPL2	0.0	1.1134292295288707E-7
CTH	1.1402975089753392E-4	1.434858823895974E-7
CTIF	0.0	2.721715894403906E-7
CTLA4	0.0	9.897148706923294E-8
CTNNA1	0.0	3.2165733297500707E-7
CTNNA2	0.003377884206300009	1.3744211984380513E-6
CTNNA3	0.0028480551557360794	9.274055602154968E-7
CTNNB1	0.001637660143491758	2.8737466952133894E-7
CTNNBIP1	4.432293481795313E-5	3.518196331868683E-8
CTNND2	0.010268922747529352	1.3214217219193745E-6
CTNS	0.0	4.948574353461647E-8
CTPS1	8.440038893845292E-4	1.6114698716762818E-7
CTPS2	2.0728879722067988E-5	1.1043920722625755E-7
CTR9	0.0026497870523179545	4.6593487925598E-7
CTRB2	0.0	1.2371435883654117E-8
CTRC	1.0037561015326441E-4	1.3170972526146005E-7
CTSB	3.7181047117093764E-4	7.039025236249104E-8
CTSC	0.002381218619033574	1.4361487228361383E-7
CTSE	0.0	1.6082866648750354E-7
CTSO	0.0	1.6082866648750354E-7
CTSW	0.0	1.2371435883654117E-7
CTU1	0.0013166968072199031	9.105327883019391E-8
CTU2	0.0	1.2371435883654117E-7
CTXN2	8.643537007995387E-5	4.571742588669567E-8
CTXN3	1.0553774647012417E-4	3.251318484467041E-8
CUEDC1	8.891404349873116E-4	1.7155060777839326E-7
CUL1	0.008325142239429364	1.8139245172737994E-7
CUL2	0.0	2.9691446120769884E-7
CUL3	2.2639463041522088E-4	3.1178721984424784E-7
CUL4A	0.0026599019767518817	1.685794382940845E-7
CUL4B	0.0	3.587716406259694E-7
CUL5	0.0035565386680221083	2.2846030928379509E-7
CUL7	0.0	6.928004094846306E-7
CUTA	4.577403118666377E-4	6.664397424883108E-8
CUTC	0.0	9.897148706923294E-8
CUZD1	0.0032557381192717533	1.9208854924125724E-7
CWC15	3.2957678481609826E-5	4.804888960153482E-8
CWC22	0.0	3.9588594827693176E-7
CWC25	0.0	8.660005118557883E-8
CWC27	0.0015679784572164555	1.4195534721689532E-7
CWH43	0.0011003179842553983	6.324584764010589E-7
CX3CR1	4.495241915734051E-4	2.6494514609119746E-7
CXCL12	0.0	6.185717941827058E-8
CXCL13	0.0	4.948574353461647E-8
CXCL3	0.0	2.4742871767308235E-8
CXCL5	7.52054995248116E-4	5.3812754640437636E-8
CXCR1	0.0	2.2268584590577413E-7
CXCR3	0.0	8.660005118557883E-8
CXCR4	0.001397117724121094	1.4940435235523578E-7
CXCR5	0.0029371674565722957	9.463433237304057E-8
CXXC11	0.0010878646974451052	3.237155045082496E-7
CXXC4	0.0	9.897148706923294E-8
CXXC5	0.0	1.6082866648750354E-7
CXorf21	0.0034664760945717966	7.155809541211349E-8
CXorf22	0.0059213863346003455	3.6041746911657696E-7
CXorf23	0.0	1.1134292295288707E-7
CXorf27	0.0	1.2371435883654117E-8
CXorf28	0.0	2.4742871767308235E-8
CXorf30	0.0031326081346444512	2.345709474508657E-7
CXorf31	0.0	1.2371435883654117E-8
CXorf36	0.0	7.422861530192471E-8
CXorf38	0.0	8.660005118557883E-8
CXorf40B	9.736018606972986E-5	3.2869701455234334E-8
CXorf58	0.0	9.897148706923294E-8
CXorf64	0.0017193513746360128	1.1061307944304798E-7
CXorf65	5.302832779527953E-4	5.1109887021379594E-8
CXorf66	0.002385316884744988	1.3106476455541386E-7
CXorf67	7.198433170016313E-5	4.298619593339351E-7
CYB561A3	0.0	4.948574353461647E-8
CYB5D2	0.0	6.185717941827058E-8
CYB5R2	0.0	7.422861530192471E-8
CYB5R3	0.0	8.660005118557883E-8
CYB5R4	0.0	1.4845723060384942E-7
CYBA	0.0010438534502320374	7.820554254161699E-8
CYBB	8.486788561897635E-4	1.1145742938544946E-7
CYFIP1	9.461677463875359E-4	5.154645962441524E-7
CYFIP2	0.0	7.670290247865553E-7
CYGB	0.0	6.185717941827058E-8
CYLC1	0.005293141422006999	3.3832128137552127E-7
CYLC2	0.001407304235327142	4.582461487281793E-7
CYLD	0.0	3.340287688586612E-7
CYP11A1	0.0012800655513996039	4.0193618658564704E-7
CYP11B2	0.0	2.8454302532404473E-7
CYP17A1	0.0034334440798073707	2.0908398489985624E-7
CYP19A1	0.0012945972765932294	2.652168531133041E-7
CYP1B1	0.0	2.4742871767308233E-7
CYP20A1	0.0	9.897148706923294E-8
CYP24A1	3.981887608701366E-4	2.5481177790255985E-7
CYP26A1	0.0	1.4845723060384942E-7
CYP26C1	0.0	3.464002047423153E-7
CYP27A1	5.42008882869549E-5	1.4609423772632966E-7
CYP27C1	6.553559582725793E-4	1.693714597116264E-7
CYP2A13	0.0	2.598001535567365E-7
CYP2A6	0.0	1.4845723060384942E-7
CYP2A7	0.0	2.721715894403906E-7
CYP2B6	2.1334004522148372E-4	2.876134880450608E-7
CYP2C19	0.0	5.319717429971271E-7
CYP2C8	0.0015658111283209486	4.637071690998371E-7
CYP2C9	0.004714115266087095	2.769649987992789E-7
CYP2E1	0.0	2.4742871767308233E-7
CYP2F1	0.0010938109140057573	2.244847805920738E-7
CYP2J2	1.9016936684749914E-4	2.0202360753556298E-7
CYP2R1	0.0	4.948574353461647E-8
CYP2S1	0.0	2.2268584590577413E-7
CYP2W1	0.001248076112706725	2.1775928997188976E-7
CYP39A1	0.0	1.7320010237115765E-7
CYP3A4	5.924762008217445E-4	2.710843117970533E-7
CYP3A43	0.0	2.2268584590577413E-7
CYP3A5	0.0	2.4742871767308233E-7
CYP3A7	0.0	2.2268584590577413E-7
CYP4A22	0.0	2.721715894403906E-7
CYP4B1	0.0	4.3300025592789415E-7
CYP4F12	0.0	3.8351451239327764E-7
CYP4F2	0.0	3.8351451239327764E-7
CYP4F22	0.0	4.0825738416058587E-7
CYP4F3	0.0021851868957682903	3.129899220589957E-7
CYP4X1	6.164835395764674E-4	4.0612346000870294E-7
CYP4Z1	0.0021636693466517117	2.149565342887072E-7
CYP51A1	0.0	1.6082866648750354E-7
CYP7A1	0.0011698972673423978	2.4591052017403726E-7
CYP7B1	0.006011110793579943	4.925915519772614E-7
CYP8B1	0.0	2.9691446120769884E-7
CYR61	0.0	8.660005118557883E-8
CYSLTR1	7.976646217186178E-4	1.2605292979124268E-7
CYSLTR2	0.001377258268326893	1.3789872797534647E-7
CYSTM1	4.80794706249302E-4	2.8524565547986502E-8
CYTH3	0.0	1.1134292295288707E-7
CYTL1	0.001688593857775394	7.483970541086783E-8
CYYR1	0.001065014412509724	2.0099734817425297E-7
D2HGDH	8.941202928364393E-5	1.816734473740265E-7
DAAM1	0.0027967325058809865	3.3581414828924386E-7
DAB1	0.0	5.690860506480895E-7
DAB2IP	0.0	4.4537169181154827E-7
DACH1	0.0019284651768798188	4.850108699354391E-7
DACH2	0.00529223058406703	3.0124668347162663E-7
DACT1	0.00516209643252643	5.419774160647481E-7
DACT2	0.006414258695362615	3.5130117823380636E-7
DAG1	0.0	3.7114307650962353E-7
DAGLA	1.5905059561033302E-4	5.868948031330215E-7
DAK	0.0019583613902333	1.0019297412074816E-7
DAND5	0.0	3.7114307650962355E-8
DAO	0.002584079471936337	2.461136827931964E-7
DAPK2	0.0	1.8557153825481176E-7
DAPK3	9.702948430361937E-5	2.18455657295119E-7
DARS2	0.0022495931407705743	1.98839083903641E-7
DAW1	0.0011693798497167996	1.5933302681366454E-7
DAXX	0.001244602047963769	2.179107485642321E-7
DAZAP2	0.001828969146137706	4.397690061176533E-8
DBF4B	0.001296928894413923	1.785151505253677E-7
DBH	0.0	4.2062882004424E-7
DBNDD1	0.0	1.2371435883654117E-8
DBNL	0.0013517810119986861	1.7612376604318997E-7
DBP	0.001326973900391891	1.0297666489889952E-7
DBX1	0.0	2.721715894403906E-7
DBX2	0.004366567390049624	3.1685989448408677E-7
DCAF11	0.0	1.8557153825481176E-7
DCAF12	7.675818486455406E-4	9.025013899460527E-8
DCAF12L1	0.0	4.2062882004424E-7
DCAF12L2	7.871222917120059E-4	4.234270043282692E-7
DCAF15	0.0	1.6082866648750354E-7
DCAF4L1	1.250051078474144E-4	2.5435031336346927E-7
DCAF5	0.0	2.721715894403906E-7
DCAF8L1	0.0	2.9691446120769884E-7
DCBLD1	0.0	1.6082866648750354E-7
DCBLD2	0.001380477965408863	2.738441537548671E-7
DCC	0.007997213403630903	1.705004323329465E-6
DCDC1	0.003562245325675363	2.529543882394857E-7
DCHS1	0.0	1.4350865625038777E-6
DCLK1	0.0	6.680575377173224E-7
DCLK2	0.0	3.7114307650962353E-7
DCLK3	0.0	4.948574353461647E-7
DCLRE1B	0.0017397271431041548	1.4683906593755063E-7
DCLRE1C	0.0	1.4845723060384942E-7
DCPS	1.0001243670693279E-5	8.61640275648022E-8
DCSTAMP	0.006076209316922639	3.784105326045991E-7
DCT	0.001229990152824109	3.670050130845606E-7
DCTD	0.0	4.948574353461647E-8
DCTN4	4.203037300766768E-4	1.548761458465334E-7
DCTN5	0.0	6.185717941827058E-8
DCTN6	0.0	3.7114307650962355E-8
DCUN1D5	0.001012882324943497	5.4812917066918084E-8
DCX	0.0012867608058268662	2.408156274922319E-7
DCXR	5.168209544952265E-4	6.406823901380086E-8
DDAH1	0.0	8.660005118557883E-8
DDAH2	3.914613550931853E-4	1.066478416050871E-7
DDB2	0.0015314971238010193	1.4354582172289796E-7
DDHD2	5.681418897291561E-4	2.226594697643957E-7
DDI1	0.0	5.443431788807812E-7
DDIT3	0.0010405019100063688	6.598022355626991E-8
DDIT4L	0.0013585347667221222	1.2634357946875644E-7
DDN	0.0015644799993487545	3.276794075296467E-7
DDOST	0.0	1.1134292295288707E-7
DDR1	0.003478294926174056	3.1847154819232383E-7
DDTL	0.0	1.2371435883654117E-8
DDX1	0.0020962628273665197	2.178952522692323E-7
DDX10	0.0	2.4742871767308233E-7
DDX17	0.0	2.1031441002212E-7
DDX19A	0.0	1.2371435883654117E-8
DDX19B	0.0	6.185717941827058E-8
DDX26B	0.0	3.587716406259694E-7
DDX27	8.977457573908798E-4	4.0623272384284785E-7
DDX28	0.0023136580069868505	1.3418887235337208E-7
DDX31	0.0	2.2268584590577413E-7
DDX3X	0.0024903445054581578	1.512287534384761E-7
DDX4	0.0	3.2165733297500707E-7
DDX41	0.0029338383920543536	1.9375095646849813E-7
DDX42	0.0	1.7320010237115765E-7
DDX43	0.0033149386487526353	2.266218949572767E-7
DDX49	0.0	1.2371435883654117E-7
DDX5	0.0	1.360857947201953E-7
DDX51	0.0021176058689353094	1.7985045331442545E-7
DDX53	0.0	2.721715894403906E-7
DDX54	0.002329912697414188	3.4379462761133516E-7
DDX58	2.663222588075754E-4	2.6056075388811164E-7
DDX59	0.003646751028132843	1.6267014700964717E-7
DDX6	0.002038601626139693	1.46180488900635E-7
DDX60L	0.0	8.4125764008848E-7
DEAF1	0.0	2.4742871767308233E-7
DEC1	2.6518957046650464E-4	3.792428972804303E-8
DEDD2	0.0	7.422861530192471E-8
DEF6	7.91995227942575E-4	3.242430721503052E-7
DEFA4	0.0016259790266511288	5.282664868257534E-8
DEFA5	0.0	4.948574353461647E-8
DEFB110	6.312536408858116E-4	4.670788816135856E-8
DEFB112	0.003148851192208768	9.777700512374525E-8
DEFB125	0.0	1.1134292295288707E-7
DEFB129	0.00312247373824104	4.944123786853687E-8
DEFB131	2.362118252346319E-5	2.3713060488828287E-8
DEFB135	0.0	1.2371435883654117E-8
DEFB136	0.0	1.2371435883654117E-8
DENND1A	0.0	3.587716406259694E-7
DENND1C	0.0013516849948154819	3.122137468187656E-7
DENND2C	0.0	6.433146659500141E-7
DENND2D	0.0	8.660005118557883E-8
DENND3	0.0	4.2062882004424E-7
DENND4B	0.0	7.299147171355929E-7
DENND4C	0.004837189137958005	3.9531371342165065E-7
DENND5A	0.0	3.340287688586612E-7
DENND5B	0.0	6.062003582990518E-7
DENND6A	9.389981746401394E-5	1.5673492177444366E-7
DEPDC1	0.00333580488915279	2.1334075484174477E-7
DEPDC5	2.740883707050964E-4	5.571366363809616E-7
DEPDC7	0.0011499116192115369	1.4781034620830577E-7
DEPTOR	0.0	1.6082866648750354E-7
DERA	0.0	9.897148706923294E-8
DES	6.470896067816007E-4	2.0684615499300627E-7
DESI1	7.863627064018305E-4	3.994560753022518E-8
DESI2	0.0013916854456872698	5.066969600323891E-8
DET1	7.671792954876264E-4	2.8821066321896525E-7
DFFA	3.543702570948018E-5	9.742654118368478E-8
DFFB	0.0	8.660005118557883E-8
DFNA5	0.0	1.9794297413846588E-7
DGAT1	2.4540866299756724E-4	1.8724390736902937E-7
DGAT2	0.001233960964697679	1.0703174428060636E-7
DGAT2L6	0.0019865357154977724	9.896465975113113E-8
DGCR2	6.297776457630942E-4	2.199723394034013E-7
DGCR6L	0.0	3.7114307650962355E-8
DGCR8	0.001904449559970558	2.2625772378945534E-7
DGKA	0.0	2.1031441002212E-7
DGKD	0.0014295849212149654	3.5830329193193296E-7
DGKE	0.0022836022683902944	1.9735639000551534E-7
DGKG	0.006636351175972973	3.6636149743750134E-7
DGKH	0.0023584728987750595	4.0440666964294575E-7
DGKQ	0.0	2.1031441002212E-7
DGKZ	0.0	4.3300025592789415E-7
DHDDS	0.0	1.4845723060384942E-7
DHDH	0.0	1.2371435883654117E-7
DHH	0.0	1.2371435883654117E-7
DHRS13	9.842892491482849E-4	9.31737953292837E-8
DHRS2	2.825638588913909E-4	1.2376687510268125E-7
DHRS3	8.17100465319509E-4	1.0046271471556753E-7
DHRS4	0.0	4.948574353461647E-8
DHRS7B	0.0020260377795876605	4.7756747096378655E-8
DHRS7C	0.0	1.1134292295288707E-7
DHRS9	0.0014111045719240583	2.1065174800829617E-7
DHRSX	5.413623688654281E-4	6.299830844266288E-8
DHTKD1	0.0	4.0825738416058587E-7
DHX15	3.544510456994932E-5	3.448549066431716E-7
DHX16	0.0	2.721715894403906E-7
DHX29	9.190364251342175E-4	3.805616441102237E-7
DHX32	0.0019140227154741175	2.1346892761918497E-7
DHX33	0.0	1.7320010237115765E-7
DHX34	0.0033713207503690825	4.468496537587602E-7
DHX37	0.0	4.701145635788565E-7
DHX38	0.002037609084476963	3.565381707021261E-7
DHX57	0.0031722765853625504	4.926416779396102E-7
DHX58	0.0	1.9794297413846588E-7
DHX8	0.0	4.4537169181154827E-7
DHX9	3.685615213896547E-4	4.5404640902462173E-7
DIAPH1	0.0	3.2165733297500707E-7
DIAPH2	0.003931590409274001	4.347950469090632E-7
DICER1	0.0	6.928004094846306E-7
DIEXF	0.0	2.8454302532404473E-7
DIP2A	0.0011094621023964512	7.557741796671579E-7
DIP2B	0.0	5.690860506480895E-7
DIP2C	0.0	7.794004606702094E-7
DIRAS1	0.0	9.897148706923294E-8
DIRAS2	0.0011585382878217183	1.3506281397038787E-7
DIRC2	0.0	1.4845723060384942E-7
DIRC3	0.0	3.7114307650962355E-8
DIS3	7.460461598905004E-4	2.767605673810921E-7
DIS3L2	0.0035483201054558283	2.288186134633272E-7
DISC1	0.0	3.2165733297500707E-7
DISP1	0.0012408494657980044	7.129317850101253E-7
DIXDC1	0.0	1.7320010237115765E-7
DKC1	0.0	6.185717941827058E-8
DKFZP434H0512	0.0	2.4742871767308235E-8
DKFZP547L112	0.002148383020768171	6.716574071804835E-8
DKFZP667F0711	0.0015928478481706894	6.664250256835946E-8
DKFZP761J1410	0.0	1.8557153825481176E-7
DKFZP779L1853	3.027509681963883E-4	6.102959949017718E-8
DKK1	0.0034293011109857194	1.1029311859398638E-7
DKK3	0.0	1.2371435883654117E-7
DLAT	0.0	1.8557153825481176E-7
DLC1	7.165715142529872E-4	7.4816013531892E-7
DLEU1	0.0	0.0
DLEU7	0.0	6.185717941827058E-8
DLG3	0.001816617746481811	2.1771548621330397E-7
DLG4	2.1193454989077994E-5	2.7124761965369465E-7
DLGAP1	2.9372736794307247E-4	6.181376156139275E-7
DLGAP2	0.0	8.536290759721341E-7
DLGAP3	0.0	6.062003582990518E-7
DLGAP4	0.0	6.556861018336683E-7
DLL3	0.001737856850201385	2.458920920543491E-7
DLST	0.0	1.1134292295288707E-7
DLX1	0.0	8.660005118557883E-8
DMBT1	0.0	1.1876578448307954E-6
DMBX1	0.0	1.8557153825481176E-7
DMC1	0.0	1.1134292295288707E-7
DMGDH	5.824330320290097E-4	4.447222655960199E-7
DMKN	0.0	1.4845723060384942E-7
DMP1	0.0036192219179995524	2.752132549267552E-7
DMRT1	0.0	1.8557153825481176E-7
DMRT2	0.0	2.4742871767308233E-7
DMRT3	0.0	3.0928589709135296E-7
DMRTA1	0.0	2.598001535567365E-7
DMRTA2	0.003020802371216961	2.765596442676677E-7
DMWD	0.0011746653744378012	1.5910259410924912E-7
DMXL1	0.0023630073605409615	1.1093808263534453E-6
DNA2	0.0034539463671040102	3.071616349788477E-7
DNAAF3	0.006927131761935478	1.6811281540761606E-7
DNAH10	0.0	2.499030048498132E-6
DNAH11	0.0	3.550602098608732E-6
DNAH12	0.0	1.1134292295288707E-7
DNAH17	0.011724662721940664	1.98787063065635E-6
DNAH17-AS1	0.0	4.948574353461647E-8
DNAH3	0.0	2.7835730738221767E-6
DNAH7	0.008130797027345812	3.233238535667281E-6
DNAH8	7.242049711777182E-4	3.147885901383867E-6
DNAH9	0.009174139714256508	2.3959800905363955E-6
DNAI1	0.0	2.2268584590577413E-7
DNAJA2	0.0021171837820755093	1.0564023970802503E-7
DNAJA3	0.0	2.1031441002212E-7
DNAJB5	0.0	1.7320010237115765E-7
DNAJB6	0.0	1.4845723060384942E-7
DNAJB9	3.387239395097028E-4	4.708985213261233E-8
DNAJC11	0.0	2.3505728178942825E-7
DNAJC14	4.76338870111062E-4	2.8851897992573225E-7
DNAJC15	0.0	2.4742871767308235E-8
DNAJC17	0.0	3.7114307650962355E-8
DNAJC18	2.9938947453806585E-4	8.59190220949992E-8
DNAJC24	0.0	2.4742871767308235E-8
DNAJC28	4.6128822591031234E-4	1.0360360370391462E-7
DNAJC3	0.0029238387467417915	1.0758685922017232E-7
DNAJC6	0.0	5.443431788807812E-7
DNAJC8	8.098984644683191E-4	7.603382814763743E-8
DNAJC9	0.0	6.185717941827058E-8
DNAL1	5.983128852410531E-4	3.5772568426882344E-8
DNAL4	0.0	1.2371435883654117E-8
DNASE1L1	0.0	6.185717941827058E-8
DNASE1L2	0.0	1.2371435883654117E-7
DNASE2	5.852194806308334E-4	1.3531488787200976E-7
DND1	0.0	1.1134292295288707E-7
DNER	0.0	5.938289224153977E-7
DNHD1	0.0	1.6454009725259976E-6
DNM1L	0.0025460701637751754	2.1065646467163015E-7
DNMT3L	3.419608446556297E-4	1.9540596357685429E-7
DNTT	0.0022512298332942934	2.729963444197223E-7
DNTTIP2	0.0	1.7320010237115765E-7
DOC2A	0.0	1.9794297413846588E-7
DOCK1	0.0	8.165147683211717E-7
DOCK11	0.0017452866863904173	5.548540710227578E-7
DOCK2	0.0	1.3856008189692612E-6
DOCK5	0.0	6.185717941827059E-7
DOCK6	0.001464852872171035	7.155373578142433E-7
DOCK8	0.0	8.165147683211717E-7
DOHH	0.0	1.1134292295288707E-7
DOK2	0.0	2.1031441002212E-7
DOK3	2.552075953891206E-4	2.23931011551924E-7
DOK4	4.449639740380124E-4	7.957241936690938E-8
DOK5	0.003646345217684977	2.1217358263803254E-7
DOK6	0.001118899167134768	2.1101957364069472E-7
DOLK	0.0	1.1134292295288707E-7
DOLPP1	0.0	8.660005118557883E-8
DOPEY2	0.0	1.1258006654125248E-6
DOT1L	1.598970378514272E-5	6.055032561416498E-7
DPAGT1	0.0	8.660005118557883E-8
DPCD	0.0	3.7114307650962355E-8
DPCR1	0.0	5.938289224153977E-7
DPEP2	0.00290401147008972	1.7030844723007728E-7
DPEP3	0.0	3.0928589709135296E-7
DPF2	1.0636661542477301E-4	1.9330571518204548E-7
DPF3	1.0474112295968446E-4	3.418338122834536E-7
DPH1	0.0	1.360857947201953E-7
DPP10	0.0024002891986459897	9.3455534992132E-7
DPP3	0.0	2.9691446120769884E-7
DPP7	0.0	9.897148706923294E-8
DPP9	4.2917590538507134E-4	3.5243232028993063E-7
DPPA3	0.002731962207445848	1.283235250852801E-7
DPPA4	0.005908776715503618	2.0013854343693718E-7
DPRX	0.0014172053158100393	1.2378572305723544E-7
DPT	5.203014156063813E-4	1.6288798862861053E-7
DPY19L2	0.004484576019688916	3.4882938698281056E-7
DPY19L3	9.995544457606516E-4	2.9045125360612773E-7
DPYD	0.008278337161087673	8.514905476393876E-7
DPYSL2	9.677358632996131E-4	2.7946701055463067E-7
DPYSL3	0.004429618546595338	3.635968005264445E-7
DPYSL4	9.193281718671722E-4	3.0632030954347144E-7
DPYSL5	0.001241168042831482	4.160034348185955E-7
DQX1	0.0	3.587716406259694E-7
DRAP1	0.0012226914102742696	4.5665882950968425E-8
DRC1	0.0	3.7114307650962353E-7
DRD1	0.0	3.2165733297500707E-7
DRD2	0.0	3.587716406259694E-7
DRD3	9.503746082956107E-4	3.0496677991561056E-7
DRD5	0.0	3.0928589709135296E-7
DRG2	0.0011226346198070477	7.477092461427149E-8
DRGX	0.0	1.8557153825481176E-7
DROSHA	6.954906210872201E-4	5.75879095383395E-7
DRP2	0.0	2.1031441002212E-7
DSC1	0.002533100637313644	7.803079469873916E-7
DSC2	0.0	6.680575377173224E-7
DSC3	0.003751335388096238	5.41625101331015E-7
DSCAM	0.0	2.301087074359666E-6
DSCAML1	0.0	1.3979722548529153E-6
DSE	0.0	3.9588594827693176E-7
DSEL	0.0	6.680575377173224E-7
DSG1	0.005763574436713867	6.147263026416236E-7
DSG2	0.0	6.556861018336683E-7
DSG3	0.0	8.165147683211717E-7
DSP	0.005358896833058853	1.4736266479578464E-6
DSPP	0.0	7.546575889029012E-7
DST	0.004137436432766906	1.9351359679682917E-6
DSTN	4.7754956687348274E-4	6.578035134578331E-8
DSTYK	0.0	3.587716406259694E-7
DTD1	0.0	8.660005118557883E-8
DTD2	0.0	4.948574353461647E-8
DTHD1	0.0017561719523128704	5.296366349695565E-7
DTNA	0.0	4.824859994625106E-7
DTWD1	6.259510016716433E-4	9.64248105399231E-8
DTX1	0.0040745784829227605	2.924754097135664E-7
DTYMK	0.0	6.185717941827058E-8
DUOX1	0.004858843050142016	4.3148397676119216E-7
DUOXA1	0.0	1.360857947201953E-7
DUOXA2	0.0	7.422861530192471E-8
DUPD1	4.8194775747448324E-4	9.033147546111368E-8
DUS2	0.0	1.8557153825481176E-7
DUSP1	8.176049139838902E-4	1.1281215818104029E-7
DUSP10	0.0015337301874762985	1.5581990286336418E-7
DUSP11	0.0012208522829585079	1.1997467857623007E-7
DUSP13	0.0017337370995770486	7.287159820419801E-8
DUSP14	0.0	2.4742871767308235E-8
DUSP16	0.0	1.6082866648750354E-7
DUSP21	0.0	7.422861530192471E-8
DUSP26	0.002223068048638943	7.628113791868931E-8
DUSP27	0.0016027591272879187	1.1301538871210814E-6
DUSP28	0.0	2.4742871767308235E-8
DUSP3	5.903191620482026E-4	4.849250618138341E-8
DUSP6	0.002090326538778653	1.0681113333405367E-7
DUSP7	0.0	1.4845723060384942E-7
DUSP8	0.0	1.2371435883654117E-7
DUSP9	0.0	1.360857947201953E-7
DVL1	0.0	2.2268584590577413E-7
DVL2	0.0	2.9691446120769884E-7
DVL3	0.0	3.2165733297500707E-7
DYDC1	0.0	6.185717941827058E-8
DYDC2	0.0	7.422861530192471E-8
DYM	0.001083961345515954	2.2491419163908152E-7
DYNC1LI1	0.0	1.2371435883654117E-7
DYNC1LI2	0.0	1.1134292295288707E-7
DYNLT1	3.420131083864847E-4	3.457501855060968E-8
DYNLT3	9.300911401182191E-4	3.367948762143688E-8
DYRK1A	0.005032816253881801	2.7544204682289753E-7
DYRK3	5.474961840547652E-4	1.3695950817147575E-7
DYSF	0.0	1.5340580495731106E-6
DYTN	7.879909363247502E-4	5.223606211503921E-7
DZANK1	0.0	3.340287688586612E-7
DZIP1	0.004147602373419561	3.016632274207218E-7
DZIP3	0.0024144857462876897	4.514504244223005E-7
E2F1	4.030245889679814E-4	2.669723864785208E-7
E2F2	0.0018622034056904877	1.043851680085743E-7
E2F4	0.0010159554241410097	1.0416468288004061E-7
E2F7	2.5770641419628005E-4	4.3413648072030246E-7
E2F8	4.859730937328018E-4	3.128418290233367E-7
EBAG9	1.3453014745324525E-4	9.310638429525842E-8
EBF2	0.0	4.577431276952024E-7
EBF3	0.0	4.4537169181154827E-7
EBF4	2.1444830132101532E-4	3.494223508885956E-7
EBI3	0.0	4.948574353461647E-8
EBLN2	8.471178724671828E-5	9.527831235877082E-8
EBP	3.405417529255723E-4	8.412490868105367E-8
ECD	0.0	1.6082866648750354E-7
ECHDC2	0.0	7.422861530192471E-8
ECHS1	0.0011523249437508233	6.110508145745683E-8
ECM1	0.0029011521673818694	2.446617193807524E-7
ECSIT	0.0	1.1134292295288707E-7
ECT2L	0.004353792269648917	3.421597224096872E-7
EDA	0.0	9.897148706923294E-8
EDA2R	6.992547674269212E-4	2.1694334949509918E-7
EDAR	0.001340138875218642	2.8797425053537704E-7
EDC3	0.001056161976662257	1.3952610787095625E-7
EDC4	0.0	5.443431788807812E-7
EDDM3A	0.0	8.660005118557883E-8
EDDM3B	0.0	4.948574353461647E-8
EDEM1	0.002815940695061143	1.4940519176219898E-7
EDEM2	0.002708479630318353	1.7883303712723734E-7
EDEM3	0.0037213962682965283	3.573588170873806E-7
EDF1	0.0	2.4742871767308235E-8
EDIL3	0.0067222460117561805	3.2550243777995053E-7
EDNRA	0.0011782665267514826	2.2080277430597485E-7
EEA1	0.0015593042592853268	4.021336692608517E-7
EEF1B2	0.0	3.7114307650962355E-8
EEF1E1	0.0	9.897148706923294E-8
EEF1G	8.416270673627567E-4	1.1176486580021392E-7
EEF2K	0.0	2.3505728178942825E-7
