Sig1,Sig2,Sig3,Sig4,Sig5,Sig6,Sig7,Sig8,Sig9,Sig10,Sig11,Sig12,Sig13,Sig14,Sig15,Sig16,Sig17,Sig18,Sig19,Sig20,Sig21,Sig22,Sig23,Sig24,Sig25,Sig26,Sig27,Sig28,Sig29,Sig30
0.009256316389,0.001488164093,0.016978870798,0.0036,0.027302974158,0.0023,0.0011,0.021829463826,0.0247,0.004,3e-04,0.025,0.000267461432,0.0025,0.0063,0.0497,0.003140370209,0.005491317771,0.016,0.007341269916,0.0189,0.002630523933,0.000313240541,0.00712236847,0.014488390255,0.039072244419,0.002592754577,0.003232484,0.007892413403,0
0.004176674882,0.000546619204,0.007895012611,0.0052,0.014238629786,0.0062,0.001,0.005173842417,0.0154,5e-04,1e-04,0.0312,4.2751466e-05,6e-04,0.0032,0.0146,0.007426999646,0.00019216932,0.0066,0.014867696528,0.0219,0.004027346334,0,0.001848876535,0.009028014894,0.037889377691,0.004899079238,0.020738003352,0,0
0.005252593331,0.000392332573,0.014431170362,0.0026,0.01248950044,0.004,8e-04,0.010936893768,0.0118,0.0019,4e-04,0.0385,4.3307542e-05,0.0053,0.005,0.0194,0.039657001207,0.003050192581,0.007,0.018356161025,0.01,0.001352443929,0,0.004453689857,0.01077163242,0.021740734953,0.005724448467,0.043283797246,0.002774953681,0
0.00701322531,0.000362024508,0.008422972144,0.01,0.018741631229,0.027,0.001,0.005657773602,0.0154,0.0015,1e-04,0.0415,5.4272534e-05,0.0016,0.0128,0.019,0.028609696263,0.002596464193,0.004,0.074150562563,0.0211,0.002749666137,0.000320704886,0,0.01335066131,0.047240103343,0.005661478992,0.037088261728,0.006902414709,0
0.006713813119,0.000560900126,0.011932430465,0.0054,0.019054082944,0.0033,0.0045,0.011120389322,0.0275,0.002,9e-04,0.0324,7.63944e-07,0.0027,0.0035,0.0263,0.101869657701,0.001310028744,0.0053,0.011001118253,0.0204,0.002363353537,0,0.001597389007,0.008961029966,0.020740621431,0.003900589062,0.005052716018,0.003041424895,0
0.011247835116,4.673852e-06,0.006850055574,0.0061,0.016294982792,0.0122,2e-04,0.005720778549,0.0091,0.0064,0.001,0.0573,0.001054081222,0.0078,0.0195,0.0161,1.1401335e-05,0.000529126468,0.0039,0.002469317074,0.1426,0.004217454113,0.000251168628,0.00126974984,0.017489823879,0.098052824719,0.004777380354,0.003655048127,0.007090803763,0
0.006999724257,0.000186065927,0.006260749014,0.0016,0.009574560593,0.0059,1e-04,0.005181051502,0.0097,0.0101,0.0016,0.0274,0.000529899747,0.0127,0.0499,0.0099,0.009657713318,0.002279130829,0.003,0.001565632906,0.0665,0,0.000538218489,0.006710339996,0.004045612446,0.040226363963,0.00196495433,0.007071175327,0.007111327534,0.0065906
0.004977592617,4.95044e-07,0.006098762993,0.0042,0.014103929348,0.0115,3e-04,0.005040707471,0.0094,0.0054,0.0019,0.041,0.000630095718,0.0082,0.0154,0.0148,0.004654129131,0.005871056581,0.006,0.027341755021,0.0884,0.001474884534,0,0.000277684976,0.013402246274,0.044620700983,0.001229167749,0.00823223844,0.005643063554,0.0078694
0.010667406133,0.000578598104,0.007509343859,0.0024,0.015666874692,0.0042,0.0081,0.008488220258,0.0126,0.0124,0.0023,0.0405,0.000676187888,0.0086,0.0094,0.0142,0.008149234601,0.004771565739,0.0099,0.001498264796,0.1003,0.001561042738,0.000995769681,0.004238477669,0.014159693736,0.05552806828,0.003747225013,0.00040788451,0.011237674345,0.0084596
0.008073616351,0.000101932352,0.009115495077,0.0028,0.017059640976,0.0059,0.0023,0.004901072379,0.0156,0.003,2e-04,0.05,0.000784056118,0.0018,0.0068,0.0246,0.001708586711,0.000302303565,0.0052,0.005734229562,0.0389,0.00480366974,0,0.001682291048,0.01451505009,0.028789680542,0.001721015277,0.009929552068,0.011498665964,0
0.004857381178,0.000470343659,0.010953790932,0.0016,0.014195709147,0.0035,0.0018,0.006081011299,0.0137,0.0097,9e-04,0.0342,0.000132974888,0.0056,0.0099,0.0183,0.011074152072,0.006260791115,0.002,0.011234254668,0.0313,0.000912157512,0.000230608944,0.002344527656,0.007406083457,0.036639492442,0.003489212553,0.029010563206,0.003584215038,0.0091481
0.008325454207,0.000192354203,0.006113033219,0.0036,0.012596501722,0.0106,0.0019,0.001712484699,0.0098,0.0065,7e-04,0.032,3.7402404e-05,0.0034,0.0039,0.0165,0.005932002763,0.001541265329,0.0057,0.023767611345,0.0249,0.00178173568,0.000239513775,0.000481274164,0.004892531217,0.01914369428,0.001152846581,0.015683218557,0.00169429667,0.0060004
0.006257105605,0.000585330275,0.010774336259,0.0022,0.017375139145,0.0029,0.0024,0.01000344183,0.0309,0.0099,5e-04,0.0371,0.000179702846,0.0026,0.0047,0.0174,0.007208218396,0.001357797089,0.0038,0.005395186301,0.0274,0,0,0.000358148002,0.017014780759,0.023071688831,0.001527957003,0.017291563618,0.003799705772,0
0.001587636423,3.3718411e-05,0.002351368076,0,0.003462151975,0,0,0.004219719284,0.0335,0,0,0.0012,0.00038619979,0,0,0.0052,5.3139249e-05,0.000386138197,0.0014,1.765291e-06,0,0.001651998615,0,0,0.005281679682,8.0653426e-05,0.001136337392,0.006364675555,0,0.0053118
0.001784091288,2.4844826e-05,0.001464231129,2e-04,0.002246592659,0.0017,0,0.000793671329,0.0051,0.004,0,0.001,0.000112383214,0.002,6e-04,0.0042,0.006468661271,0.00125498208,0,0.000381387913,0.0031,0,0,0.001463950688,0,0.00016317121,0.00095897638,0.016610905647,0,0.0024592
0.001385830552,0.000273454078,0.009053777642,0.0015,0.005490216837,7e-04,9e-04,0.006865800374,0.0052,0.0015,1e-04,0.0018,3.6000696e-05,7e-04,0.0012,0.0061,0.003481549012,0.002369216073,0.001,0.000658758087,0.0016,0.001086872758,0,0.00084761253,0.007136421644,0.001255079507,6.766061e-05,0.006592842245,0.002925171448,0.0062955
0.003158539312,0.000217694872,0.007030976419,2e-04,0.003821226712,0.0029,0,0.002939922259,0.0193,0.0137,0,0.003,0.000192493754,0.0056,0.0029,0.0076,0.030926375169,0.000338602881,0.0017,0.000532125222,0.0018,0,0,0.001075455294,0,0.001850383492,0.000256027748,0.086392897435,0,0.0095416
0.000302691186,0.000113784603,0.001974181146,0,0.002041648941,1e-04,0,0.002424050552,0.0216,0.0022,0,0.0013,1.5094208e-05,0,0,2e-04,9.1469787e-05,6.1002548e-05,0,2.3264084e-05,0,0.001120356515,0,0,0,9.539626e-05,0,0.009589841941,0.001116854814,0.0046233
0.00209850244,2.2095087e-05,0.005824295545,0.0013,0.003478502118,0.004,8e-04,0.002096210616,0.0064,0.0018,1e-04,0.0049,0.00014762484,0.002,0.0019,0.0082,0.019814293551,0.002015696913,0.0011,0.008476494525,5e-04,0.001064583571,0.000190144342,0.002185437348,0.002886454337,0.0039194551,0.000381244984,0.033913223722,0,0.0060004
0.0015995485,0.000228245948,0.010464654525,0.0046,0.007147456226,0.005,9e-04,0.006604046294,0.0126,0.0037,0.0011,0.0045,4.59873e-05,5e-04,7e-04,0.0067,0.013449837633,0.005311967254,0.0013,0.015383776115,4e-04,0.004188568126,0,0.000113909674,0.011769492499,0.005497357314,0.000403257236,0.018516481606,0.002169693346,0.0073775
0.002758537619,6.711134e-05,0.008724387302,0.0012,0.011486811509,0.0086,0.0013,0.004866713859,0.0509,0.0182,9e-04,0.0063,0.000463714722,0.0063,0.0045,0.0186,0.261456614079,0.002341629178,0.0019,0.002185394659,0.0032,0.001629409573,0.00021083498,0.002533718333,0.008550807482,0.006788718691,0.001439096069,0.118967102954,0.001143663251,0.0091481
9.9045003e-05,9.5552392e-05,0.004144488018,0,0.001627664547,0,0,0.000974578665,0.0072,0,0,0,1.8489857e-05,0,0,0,3.9193821e-05,0.001341532464,0,3.579149e-06,0,0,0,0,0.005546226924,3.7393232e-05,0,0,0,0.0032461
0.000202365646,4.7002381e-05,0.004501985313,0,0.000327734937,0.0016,0,0.000524821555,6e-04,0.002,0,4e-04,9.3373513e-05,0.0019,0.0022,0.0032,0.009078461515,9.20431e-07,0,0.002830575073,6e-04,0,0,0.001073632302,0,0.002460704995,5.0790565e-05,0,0,0.001869
0.001188353185,0.000109925703,0.016391452608,0.0018,0.005948879802,0.001,0.0017,0.006087753467,0.005,9e-04,0.001,0.0011,1.0579194e-05,0.0012,0.0037,8e-04,0.004782775461,0.009694999981,0.0043,0.002733219405,4e-04,0.001877589181,0.000187132414,0.002924696996,0.008685244444,0.000817201563,0.00474291855,0.004217808299,0.003640593813,0.0033445
0.000800723342,8.647718e-05,0.007067236643,2e-04,0.003307466591,0.0035,9e-04,0.005427433785,0.0185,0.003,0,0.0032,5.3741207e-05,0.0038,0.019,0.0044,0.063497756582,0.002890553519,0.0025,0.003558558565,8e-04,0,0,0.000825098263,0.002768571683,0.007833561271,0.00229847603,0.031648997321,0.006181023776,0.0056069
0.001397553749,7.173695e-05,0.005427184241,0,0.00520287442,9e-04,0,0.001743221362,0.0502,0.005,0,0.0019,0.000546581847,0,0,0.0068,0.000133410642,3.6318404e-05,0.0032,2.69147e-07,0,0.001651698761,0,0,0.002081479927,8.534935e-06,0.001189022454,0.009389658706,0,0.0086563
0.001291736985,1.4281456e-05,0.006160250423,3e-04,0.005131607914,0.0019,0.001,0.002549838329,0.0081,0.0092,0,0.0027,0.000235347085,0.0015,4e-04,0.0069,0.009613345245,0.00323383799,0.0018,0.000377234437,0.0018,0,0,0,0.000578978775,0.002718509845,0.000280295354,0.030117076984,0,0.0043282
0.00203107688,0.000206615168,0.011076526261,0.003,0.0060552541,0.0011,0.001,0.006030395185,0.0088,0.0022,3e-04,0.0011,4.79022e-07,2e-04,9e-04,0.0049,0.004522462318,0.000754601773,0.0011,0.000515421599,3e-04,0.002572751958,0.000247501933,0.00136050485,0.009429195885,0.001369161173,0.002353055589,0.012698750811,0.000353695951,0.0082628
0.00403012816,2.3598204e-05,0.013000984209,0.0011,0.013369935834,0.0072,0.0014,0.007223998893,0.0545,0.0633,3e-04,0.0032,0.000670588327,0.0025,0.0033,0.0163,0.05804040776,0.002126441532,0.0013,0.000615656691,3e-04,0,0,6.9515778e-05,0.007869671577,0.002568076726,0.000139561285,0.233659783276,0.006104834136,0
